Frequency,Magnitude_dB,Phase_rad,FlippedBand,Channel,Compensated
83.0,24.474064,-1.6222432,False,left,True
84.0,38.06423,0.40238428,False,left,True
85.0,34.01056,-1.655102,False,left,True
86.0,23.654701,-2.8165572,False,left,True
87.0,31.848867,1.1184673,False,left,True
88.0,19.955786,-3.0659144,False,left,True
89.0,33.65906,0.78991604,False,left,True
90.0,20.726526,2.6122236,False,left,True
91.0,27.375557,0.066500925,False,left,True
92.0,25.739407,-0.9362933,False,left,True
93.0,20.175232,0.81687963,False,left,True
94.0,31.123833,0.7337669,False,left,True
95.0,33.988335,-1.802316,False,left,True
96.0,32.282013,2.0415032,False,left,True
97.0,27.865946,1.8792344,False,left,True
98.0,32.29521,2.855067,False,left,True
99.0,28.157291,-1.5315425,False,left,True
100.0,29.860695,1.6275342,False,left,True
101.0,25.704699,-2.2067494,False,left,True
102.0,34.963135,1.3303449,False,left,True
103.0,28.440676,-2.2773836,False,left,True
104.0,27.289907,-0.4327927,False,left,True
105.0,29.34818,0.6545865,False,left,True
106.0,16.99855,2.170792,False,left,True
107.0,34.029507,1.3386251,False,left,True
108.0,29.945564,-1.1397153,False,left,True
109.0,19.694414,-2.6329048,False,left,True
110.0,33.70275,-1.4744512,False,left,True
111.0,35.469322,2.0974874,False,left,True
112.0,31.031122,-0.96916467,False,left,True
113.0,30.685947,1.9298172,False,left,True
114.0,32.44282,1.2866399,False,left,True
115.0,31.759226,2.413384,False,left,True
116.0,32.23478,0.52395576,False,left,True
117.0,23.427038,0.8186984,False,left,True
118.0,29.169714,1.8634248,False,left,True
119.0,31.401941,-0.44140175,False,left,True
120.0,25.835054,0.96126527,False,left,True
121.0,26.85629,2.4681187,False,left,True
122.0,34.067974,-0.14433898,False,left,True
123.0,28.731384,1.8964751,False,left,True
124.0,24.430285,-2.8053167,False,left,True
125.0,27.707518,1.8660481,False,left,True
126.0,35.644344,-1.897397,False,left,True
127.0,29.684834,0.32490557,False,left,True
128.0,33.173973,1.371064,False,left,True
129.0,20.713924,-2.4275277,False,left,True
130.0,21.809452,0.7023367,False,left,True
131.0,29.09685,2.1064026,False,left,True
132.0,31.960167,2.7837203,False,left,True
133.0,33.279797,-2.9109204,False,left,True
134.0,15.363226,2.3435643,False,left,True
135.0,17.972141,1.528652,False,left,True
136.0,30.413494,-1.3723147,False,left,True
137.0,22.720512,-0.7621834,False,left,True
138.0,24.573727,-2.0771928,False,left,True
139.0,35.93098,2.3899503,False,left,True
140.0,26.524357,2.3854094,False,left,True
141.0,31.605719,0.86658835,False,left,True
142.0,31.845558,1.1060297,False,left,True
143.0,19.023043,-0.5673083,False,left,True
144.0,25.676304,-1.5922341,False,left,True
145.0,22.542704,2.992307,False,left,True
146.0,20.13123,-1.3780208,False,left,True
147.0,16.82383,-0.27858487,False,left,True
148.0,32.214073,-1.233052,False,left,True
149.0,30.869297,-0.66130453,False,left,True
150.0,28.966328,1.6088679,False,left,True
151.0,27.951748,-0.113234855,False,left,True
152.0,25.215595,-1.8188484,False,left,True
153.0,28.84903,2.9760306,False,left,True
154.0,34.86019,-1.6132599,False,left,True
155.0,33.929287,1.6260958,False,left,True
156.0,33.383045,0.6360163,False,left,True
157.0,32.567356,-2.2540472,False,left,True
158.0,33.565414,0.6392149,False,left,True
159.0,28.480595,-2.6852832,False,left,True
160.0,34.353012,-2.2856216,False,left,True
161.0,30.654224,0.33222452,False,left,True
162.0,31.43428,0.8626685,False,left,True
163.0,26.98881,-0.19902898,False,left,True
164.0,22.20913,-3.031233,False,left,True
165.0,34.633102,0.569404,False,left,True
166.0,32.71404,-0.0488686,False,left,True
167.0,26.929113,0.7851071,False,left,True
168.0,31.707916,-1.1104699,False,left,True
169.0,29.112087,-0.6853495,False,left,True
170.0,34.95651,2.663788,False,left,True
171.0,30.318817,-1.6038567,False,left,True
172.0,26.481964,-0.97978324,False,left,True
173.0,34.130524,1.0010093,False,left,True
174.0,31.279827,2.1623163,False,left,True
175.0,29.98287,1.0999207,False,left,True
176.0,29.216202,2.4470255,False,left,True
177.0,28.813454,-1.3778177,False,left,True
178.0,28.486504,1.1827633,False,left,True
179.0,27.364624,-0.97353125,False,left,True
180.0,23.699282,-2.686481,False,left,True
181.0,35.15234,1.7590563,False,left,True
182.0,21.24874,1.6359634,False,left,True
183.0,27.727573,-2.4529781,False,left,True
184.0,32.941505,-1.7481848,False,left,True
185.0,27.303146,1.7643964,False,left,True
186.0,32.751205,1.3124783,False,left,True
187.0,30.369207,0.63306844,False,left,True
188.0,34.378654,-1.3405428,False,left,True
189.0,31.003897,-3.0836542,False,left,True
190.0,22.53912,-2.2388544,False,left,True
191.0,34.7573,-3.0405595,False,left,True
192.0,35.3079,0.6586495,False,left,True
193.0,28.853611,2.0797236,False,left,True
194.0,31.026976,-0.2585517,False,left,True
195.0,24.83283,0.46886194,False,left,True
196.0,32.30182,-2.697658,False,left,True
197.0,30.866962,0.5802029,False,left,True
198.0,26.472225,-2.0842583,False,left,True
199.0,38.62259,2.653165,False,left,True
200.0,28.23317,-2.3682306,False,left,True
201.0,32.685783,-2.0322907,False,left,True
202.0,31.61023,-2.532261,False,left,True
203.0,31.512873,1.9027606,False,left,True
204.0,26.315489,1.103576,False,left,True
205.0,32.40863,2.2413077,False,left,True
206.0,30.016705,1.2698041,False,left,True
207.0,26.242617,2.0049207,False,left,True
208.0,23.48301,-2.7742138,False,left,True
209.0,28.97743,2.6993234,False,left,True
210.0,35.42018,-1.9734766,False,left,True
211.0,33.942204,2.196445,False,left,True
212.0,25.81432,1.458428,False,left,True
213.0,26.280088,2.8012533,False,left,True
214.0,35.59909,-1.4019128,False,left,True
215.0,33.55317,1.7368155,False,left,True
216.0,25.837082,3.103584,False,left,True
217.0,25.60326,-0.22489417,False,left,True
218.0,33.399727,-1.7097757,False,left,True
219.0,20.0698,-1.2270986,False,left,True
220.0,15.430545,-2.6174889,False,left,True
221.0,34.567673,-0.62775266,False,left,True
222.0,32.11849,-1.3587363,False,left,True
223.0,30.289013,1.4148498,False,left,True
224.0,26.653269,1.5630261,False,left,True
225.0,28.312761,2.381553,False,left,True
226.0,15.905417,-1.4669136,False,left,True
227.0,30.14487,-1.2948459,False,left,True
228.0,32.148697,-2.455798,False,left,True
229.0,24.248428,-0.24977612,False,left,True
230.0,26.7082,1.7354646,False,left,True
231.0,26.616863,0.73689073,True,left,True
232.0,28.830082,1.6165422,True,left,True
233.0,25.409302,-1.5444525,True,left,True
234.0,31.848202,0.05839485,True,left,True
235.0,31.972813,2.7229278,True,left,True
236.0,28.718056,1.859496,True,left,True
237.0,26.336317,1.412113,True,left,True
238.0,32.633472,-2.3584056,True,left,True
239.0,34.98996,-0.8228534,True,left,True
240.0,25.03789,-0.99837863,True,left,True
241.0,35.00905,-1.1979731,True,left,True
242.0,27.923508,1.1337334,True,left,True
243.0,28.574991,1.0487152,True,left,True
244.0,20.87439,-2.9498203,True,left,True
245.0,24.26923,1.0902256,True,left,True
246.0,32.11297,2.6663625,True,left,True
247.0,29.721441,2.4647658,True,left,True
248.0,34.91366,0.6050037,True,left,True
249.0,33.41472,2.1070054,True,left,True
250.0,35.709835,3.0348094,True,left,True
251.0,30.346231,3.036409,True,left,True
252.0,20.271627,2.9183156,True,left,True
253.0,24.673706,0.12685266,True,left,True
254.0,29.64352,0.9609888,True,left,True
255.0,25.328104,-0.054969598,True,left,True
256.0,24.586123,2.0787613,True,left,True
257.0,21.717329,-2.2701867,True,left,True
258.0,27.74048,2.198567,True,left,True
259.0,27.545126,-1.561326,True,left,True
260.0,33.684727,-2.7015214,True,left,True
261.0,33.538643,0.547984,True,left,True
262.0,31.281223,2.7710323,True,left,True
263.0,8.050651,-2.1464164,True,left,True
264.0,37.494408,-2.746983,True,left,True
265.0,35.161484,-1.5534369,True,left,True
266.0,32.544983,-2.85417,True,left,True
267.0,35.27503,2.1279888,True,left,True
268.0,23.837414,1.596223,True,left,True
269.0,36.723686,1.2694643,True,left,True
270.0,25.978403,-0.6143252,False,left,True
271.0,31.93731,1.6843213,False,left,True
272.0,35.509087,2.1234632,False,left,True
273.0,21.363304,0.6274948,False,left,True
274.0,30.749876,2.2819288,False,left,True
275.0,36.754818,2.5648034,False,left,True
276.0,24.408596,1.5502402,False,left,True
277.0,30.1255,-2.586138,False,left,True
278.0,27.317078,1.0846956,False,left,True
279.0,30.804014,-1.2752141,False,left,True
280.0,31.406765,1.7121592,False,left,True
281.0,28.135777,2.8479774,False,left,True
282.0,31.627876,2.8554878,False,left,True
283.0,25.035294,-2.6272216,False,left,True
284.0,27.250662,0.23978849,False,left,True
285.0,36.28503,-0.40478027,False,left,True
286.0,29.614515,-1.2947198,False,left,True
287.0,35.135918,-0.024823455,False,left,True
288.0,33.11337,-1.811146,False,left,True
289.0,35.678925,-1.1985269,False,left,True
290.0,34.42956,-2.073839,False,left,True
291.0,31.53858,0.56165624,False,left,True
292.0,27.432308,0.77553564,False,left,True
293.0,27.519184,-0.5623838,False,left,True
294.0,35.04,-2.121667,False,left,True
295.0,25.778702,-1.9298856,False,left,True
296.0,34.263626,1.7635335,False,left,True
297.0,31.491611,-2.8019872,False,left,True
298.0,26.703678,2.6476994,False,left,True
299.0,22.794518,-2.9160962,False,left,True
300.0,32.238327,0.91475743,False,left,True
301.0,33.896145,2.3202739,False,left,True
302.0,16.598635,-2.1684785,False,left,True
303.0,30.31561,-0.82425386,False,left,True
304.0,28.269855,-0.85480434,False,left,True
305.0,39.314697,2.4093602,False,left,True
306.0,29.908934,-2.054165,False,left,True
307.0,34.023224,0.8921165,False,left,True
308.0,28.588913,2.7197087,False,left,True
309.0,24.71137,1.4765507,False,left,True
310.0,32.15119,-1.3278644,False,left,True
311.0,24.283531,0.9973619,False,left,True
312.0,19.371283,-1.4136634,False,left,True
313.0,22.830414,2.5531552,False,left,True
314.0,17.274258,0.5259839,False,left,True
315.0,27.40157,-2.7122552,False,left,True
316.0,33.027103,-0.20122765,False,left,True
317.0,23.23,1.7780168,False,left,True
318.0,28.953562,2.3086293,False,left,True
319.0,33.92737,-3.056536,False,left,True
320.0,16.228458,3.1300385,False,left,True
321.0,30.776606,1.8106682,False,left,True
322.0,22.123793,-0.2143235,False,left,True
323.0,25.997297,1.8841188,False,left,True
324.0,35.339176,-0.4480943,False,left,True
325.0,31.587723,-0.94435084,False,left,True
326.0,32.940872,1.5464032,False,left,True
327.0,32.47337,2.2744312,False,left,True
328.0,32.850555,0.3212558,False,left,True
329.0,28.301804,1.2502387,False,left,True
330.0,30.04963,1.9204309,False,left,True
331.0,30.55748,1.1068703,False,left,True
332.0,25.770576,1.2275945,False,left,True
333.0,25.25984,0.8838383,False,left,True
334.0,24.549706,1.2471776,False,left,True
335.0,33.70809,0.18554111,False,left,True
336.0,31.365288,-1.5744909,False,left,True
337.0,35.190624,0.44066817,False,left,True
338.0,31.729975,-0.14439504,False,left,True
339.0,30.331417,-0.47579056,False,left,True
340.0,30.294828,0.8857051,False,left,True
341.0,27.810715,-2.842689,False,left,True
342.0,29.951937,0.29971716,False,left,True
343.0,23.449486,1.2025105,False,left,True
344.0,27.0584,-2.922817,False,left,True
345.0,28.978848,0.017968128,False,left,True
346.0,30.87334,-1.5531466,False,left,True
347.0,27.48835,0.06564873,False,left,True
348.0,32.925236,-2.664643,False,left,True
349.0,28.254282,0.6803416,False,left,True
350.0,27.563301,-1.4003263,False,left,True
351.0,30.317059,-0.7966619,False,left,True
352.0,37.296318,0.8790243,False,left,True
353.0,36.57958,0.38772646,False,left,True
354.0,26.380905,-2.5612562,False,left,True
355.0,33.368145,-0.47453535,False,left,True
356.0,27.066502,1.5721526,False,left,True
357.0,33.47177,-0.11797339,False,left,True
358.0,25.374277,1.3684655,False,left,True
359.0,20.586773,2.4999561,False,left,True
360.0,6.6782646,-2.669622,False,left,True
361.0,32.84351,1.2449039,False,left,True
362.0,26.29213,-0.08166217,False,left,True
363.0,15.73016,1.4176593,False,left,True
364.0,30.883434,2.8364644,False,left,True
365.0,16.671604,-1.5217274,False,left,True
366.0,26.361183,-1.1167823,False,left,True
367.0,20.22501,-1.9648029,False,left,True
368.0,28.804415,-3.083311,False,left,True
369.0,34.95506,0.14400397,False,left,True
370.0,34.295105,-1.958731,False,left,True
371.0,28.937714,2.8098788,False,left,True
372.0,34.79182,1.5445985,False,left,True
373.0,27.12416,-1.7733154,False,left,True
374.0,36.459274,-2.8001127,False,left,True
375.0,20.926247,-1.9860171,False,left,True
376.0,24.519363,-1.0304686,False,left,True
377.0,25.251524,0.8293135,False,left,True
378.0,35.830933,1.6817921,False,left,True
379.0,35.14993,-3.1038089,False,left,True
380.0,25.360043,1.1037455,False,left,True
381.0,30.403757,2.7282395,False,left,True
382.0,25.330929,-0.5914755,False,left,True
383.0,34.102306,0.6909497,False,left,True
384.0,35.573086,0.25785026,False,left,True
385.0,33.291103,2.8705711,False,left,True
386.0,29.182251,1.9990344,False,left,True
387.0,29.881945,2.0736368,False,left,True
388.0,38.063732,-1.7361891,False,left,True
389.0,34.184914,2.3605583,False,left,True
390.0,30.025236,2.3030877,False,left,True
391.0,29.872864,-0.45098743,False,left,True
392.0,33.52645,-0.6077469,False,left,True
393.0,19.67983,-0.96192914,False,left,True
394.0,31.656588,1.7740076,False,left,True
395.0,32.2129,2.6193979,False,left,True
396.0,32.99228,-2.6711228,False,left,True
397.0,30.938969,-1.0391161,False,left,True
398.0,28.336546,-2.176444,False,left,True
399.0,28.532818,0.96361494,False,left,True
400.0,26.599106,-2.0936587,False,left,True
401.0,32.58734,0.3065511,False,left,True
402.0,34.522404,-2.0027566,False,left,True
403.0,22.45038,-0.1008115,False,left,True
404.0,34.88843,2.5803359,False,left,True
405.0,26.223696,-2.0526628,False,left,True
406.0,30.608276,0.5602278,False,left,True
407.0,27.181915,-2.828715,False,left,True
408.0,36.921135,-1.9574655,False,left,True
409.0,29.255283,1.5614712,False,left,True
410.0,21.622889,-1.7758143,False,left,True
411.0,34.68211,0.6331556,False,left,True
412.0,6.492333,0.22743966,False,left,True
413.0,32.507126,2.4537644,False,left,True
414.0,34.09202,2.8914628,False,left,True
415.0,30.561266,-2.7765224,False,left,True
416.0,33.17817,2.29099,False,left,True
417.0,31.53826,1.0005847,False,left,True
418.0,33.442207,0.18028139,False,left,True
419.0,26.180593,-1.7840497,False,left,True
420.0,28.777447,-2.9121192,False,left,True
421.0,28.264164,-0.88195634,False,left,True
422.0,30.585642,-0.99202704,False,left,True
423.0,34.638924,-1.938292,False,left,True
424.0,30.068323,0.32851985,False,left,True
425.0,21.531178,0.055811256,False,left,True
426.0,33.143612,0.10996233,False,left,True
427.0,35.065723,0.21509267,False,left,True
428.0,34.241425,-2.2251353,False,left,True
429.0,34.472588,1.2207775,False,left,True
430.0,35.24751,-1.2339759,False,left,True
431.0,31.652277,1.8514549,False,left,True
432.0,31.882925,-2.961723,False,left,True
433.0,33.514378,-1.3721523,False,left,True
434.0,24.007778,-0.2504754,False,left,True
435.0,20.534954,-0.60548127,False,left,True
436.0,31.981037,-0.5155146,False,left,True
437.0,27.983135,-2.7511592,False,left,True
438.0,32.281754,0.20852727,False,left,True
439.0,24.10715,-0.8799219,False,left,True
440.0,32.3294,-1.3709776,False,left,True
441.0,29.532354,2.2170124,False,left,True
442.0,33.224613,-1.8453412,False,left,True
443.0,27.058128,-0.25877798,False,left,True
444.0,28.239891,-0.4586054,False,left,True
445.0,16.852495,-2.8630078,False,left,True
446.0,31.174725,1.2559078,False,left,True
447.0,29.292917,1.9338804,False,left,True
448.0,32.28829,-2.0673091,False,left,True
449.0,30.58303,-1.6563624,False,left,True
450.0,33.807377,2.7596245,False,left,True
451.0,18.747293,2.249869,False,left,True
452.0,32.91241,1.3273757,False,left,True
453.0,26.860704,-1.9976647,False,left,True
454.0,34.94335,0.38161233,False,left,True
455.0,32.700676,-2.9312835,False,left,True
456.0,34.056393,0.769797,False,left,True
457.0,33.121246,-1.0944797,False,left,True
458.0,36.850197,0.40635592,False,left,True
459.0,33.657383,0.31618896,False,left,True
460.0,30.920403,2.995965,False,left,True
461.0,35.306507,2.8172476,False,left,True
462.0,25.10083,0.40754503,False,left,True
463.0,18.780767,2.5332568,False,left,True
464.0,33.33071,-0.77214247,False,left,True
465.0,25.662525,1.1736432,False,left,True
466.0,30.240974,2.3456593,False,left,True
467.0,17.85221,-3.080749,False,left,True
468.0,30.777607,0.74289185,False,left,True
469.0,26.700956,1.2797654,False,left,True
470.0,33.74183,0.29123473,False,left,True
471.0,28.772394,-0.51193506,False,left,True
472.0,31.824005,-0.25315225,False,left,True
473.0,22.038082,-0.35060057,False,left,True
474.0,23.906729,-2.3482795,False,left,True
475.0,31.145857,-1.7297959,False,left,True
476.0,30.278713,2.4924233,False,left,True
477.0,23.109184,-1.1469834,False,left,True
478.0,30.72444,-0.62651414,False,left,True
479.0,35.312313,1.757251,False,left,True
480.0,25.853088,-0.28297445,False,left,True
481.0,34.38122,0.8972681,False,left,True
482.0,29.348896,-1.0785898,False,left,True
483.0,31.197811,2.5689414,False,left,True
484.0,29.131214,1.8856138,False,left,True
485.0,33.134754,0.12533659,False,left,True
486.0,35.002384,-0.8410335,False,left,True
487.0,29.686184,-1.5351943,False,left,True
488.0,12.37882,-2.728861,False,left,True
489.0,32.33648,-1.89296,False,left,True
490.0,23.081713,1.541995,False,left,True
491.0,34.333557,2.9018679,False,left,True
492.0,32.21042,-0.7827726,False,left,True
493.0,25.672367,0.12762882,False,left,True
494.0,31.512775,-1.2442507,False,left,True
495.0,28.189026,-1.2135233,False,left,True
496.0,20.87683,0.8961764,False,left,True
497.0,33.44256,0.6819312,False,left,True
498.0,28.398218,-0.053020082,False,left,True
499.0,34.717228,-0.050968558,False,left,True
500.0,35.075394,1.5851294,False,left,True
501.0,27.892626,1.0357106,False,left,True
502.0,16.95068,-0.23702237,False,left,True
503.0,26.867432,-1.991294,False,left,True
504.0,27.701046,-2.5620267,False,left,True
505.0,23.242094,2.5863788,False,left,True
506.0,30.12068,-0.43475294,False,left,True
507.0,28.296396,1.7371361,False,left,True
508.0,27.076542,0.92131037,False,left,True
509.0,30.966118,2.1901584,False,left,True
510.0,24.496204,0.7792251,False,left,True
511.0,26.086977,2.3788211,False,left,True
512.0,33.72607,-1.5533993,False,left,True
513.0,35.981247,-0.42837998,False,left,True
514.0,2.143282,-3.043803,False,left,True
515.0,31.565407,2.781794,False,left,True
516.0,26.659317,-1.0195524,False,left,True
517.0,34.574963,-0.24377838,False,left,True
518.0,26.325214,0.65232295,False,left,True
519.0,33.45385,1.1241946,False,left,True
520.0,26.958073,2.1944852,False,left,True
521.0,36.13138,-1.2899829,False,left,True
522.0,31.189268,-1.8699965,False,left,True
523.0,25.498323,-1.2671874,False,left,True
524.0,26.712961,-1.5888753,False,left,True
525.0,32.882153,0.32215863,False,left,True
526.0,28.39066,-1.8691143,False,left,True
527.0,30.25563,2.2132568,False,left,True
528.0,29.090698,-1.7495081,False,left,True
529.0,28.886747,-3.0406177,False,left,True
530.0,33.479565,0.30566642,False,left,True
531.0,30.779703,1.7706577,False,left,True
532.0,3.415626,-0.14680964,False,left,True
533.0,5.7847433,1.1217487,False,left,True
534.0,25.639751,-0.32087976,False,left,True
535.0,12.5482025,0.34926724,False,left,True
536.0,32.243412,-2.6466286,False,left,True
537.0,29.53585,-0.35450047,False,left,True
538.0,31.792908,-0.3050198,False,left,True
539.0,28.028128,0.13773523,False,left,True
540.0,34.14262,-1.8126915,False,left,True
541.0,30.866009,-1.8527017,False,left,True
542.0,34.16821,2.924968,False,left,True
543.0,4.439272,1.5886453,False,left,True
544.0,35.706657,1.172382,False,left,True
545.0,28.503378,-1.7526879,False,left,True
546.0,19.040936,-0.6463832,False,left,True
547.0,31.540936,-1.3538789,False,left,True
548.0,36.321945,-0.1759039,False,left,True
549.0,29.847424,0.45305583,False,left,True
550.0,29.993294,-2.346394,False,left,True
551.0,33.388046,2.672118,False,left,True
552.0,28.100832,0.2870297,False,left,True
553.0,29.160866,-1.09892,False,left,True
554.0,25.072159,1.50427,False,left,True
555.0,27.795324,-0.95794743,False,left,True
556.0,29.47427,2.7545981,False,left,True
557.0,28.24973,0.17119695,False,left,True
558.0,18.982851,-1.5092473,False,left,True
559.0,30.93496,0.59913987,False,left,True
560.0,30.55562,-0.5283311,False,left,True
561.0,24.703102,2.7405043,False,left,True
562.0,32.67819,-1.2874396,False,left,True
563.0,35.956253,2.457554,False,left,True
564.0,23.944569,-2.521894,False,left,True
565.0,23.693546,1.393193,False,left,True
566.0,36.95217,-2.5442195,False,left,True
567.0,24.07161,2.6587706,False,left,True
568.0,33.49605,0.45905563,False,left,True
569.0,9.955594,-1.5502589,False,left,True
570.0,36.356075,1.4304385,False,left,True
571.0,31.536245,0.18334514,False,left,True
572.0,22.231245,-1.3752133,False,left,True
573.0,34.686115,1.9765288,False,left,True
574.0,25.645584,0.18166064,False,left,True
575.0,34.95492,2.9563792,False,left,True
576.0,30.51441,0.8014059,False,left,True
577.0,37.8489,0.96724474,False,left,True
578.0,39.16598,-1.4234742,False,left,True
579.0,34.738575,-1.5836182,False,left,True
580.0,33.291092,-1.1260679,False,left,True
581.0,32.772537,2.1641138,False,left,True
582.0,22.959682,2.0747993,False,left,True
583.0,33.19973,0.72060597,False,left,True
584.0,27.038052,2.8248858,False,left,True
585.0,22.745289,-0.320345,False,left,True
586.0,35.398483,2.4070513,False,left,True
587.0,28.210249,1.8033198,False,left,True
588.0,25.060347,-0.56150174,False,left,True
589.0,21.677568,-2.5957375,False,left,True
590.0,24.435024,-1.1077567,False,left,True
591.0,17.186861,-1.2896875,False,left,True
592.0,24.494762,2.705788,False,left,True
593.0,33.029728,2.6553285,False,left,True
594.0,17.087753,2.6045513,False,left,True
595.0,32.272457,1.7205529,False,left,True
596.0,28.726358,-1.9511671,False,left,True
597.0,22.715885,0.78937495,False,left,True
598.0,30.856571,-0.13370968,False,left,True
599.0,21.811716,-2.3633552,False,left,True
600.0,19.991705,2.1568413,False,left,True
601.0,32.824886,0.2265638,False,left,True
602.0,20.906025,-1.53807,False,left,True
603.0,21.70691,-2.1799967,False,left,True
604.0,18.01131,-2.7292233,False,left,True
605.0,23.832413,-0.54550254,False,left,True
606.0,28.986921,-1.4435805,False,left,True
607.0,30.96651,0.1947721,False,left,True
608.0,27.823414,1.8924823,False,left,True
609.0,34.051365,-1.3123679,False,left,True
610.0,14.727657,-2.887193,False,left,True
611.0,30.079573,-0.11087906,False,left,True
612.0,30.35313,0.8657018,False,left,True
613.0,25.587143,-0.07634626,False,left,True
614.0,24.702768,2.255811,False,left,True
615.0,25.660847,-1.7312305,False,left,True
616.0,20.662031,0.15311249,False,left,True
617.0,32.108902,2.7107,False,left,True
618.0,32.018818,2.2833586,False,left,True
619.0,30.175552,-1.7438029,False,left,True
620.0,35.74671,1.0726662,False,left,True
621.0,7.345572,-2.9954388,False,left,True
622.0,27.861902,2.5802946,False,left,True
623.0,34.328617,0.5316857,False,left,True
624.0,31.75379,-1.6801063,False,left,True
625.0,25.789295,-0.086742036,False,left,True
626.0,29.19429,0.391621,False,left,True
627.0,34.3178,2.0495527,False,left,True
628.0,22.68438,-0.26141837,False,left,True
629.0,32.89435,0.32354996,False,left,True
630.0,30.045296,0.22844876,False,left,True
631.0,33.76063,2.6549952,False,left,True
632.0,33.479134,0.808311,False,left,True
633.0,29.606493,-0.96178496,False,left,True
634.0,25.985992,2.497074,False,left,True
635.0,28.056007,-0.37327448,False,left,True
636.0,34.923847,2.9723053,False,left,True
637.0,27.570702,2.9831135,False,left,True
638.0,29.102896,-0.45199558,False,left,True
639.0,33.28784,0.36640027,False,left,True
640.0,36.60946,-3.018397,False,left,True
641.0,32.422462,2.440384,False,left,True
642.0,31.662466,-0.7713902,False,left,True
643.0,30.908478,1.8049198,False,left,True
644.0,31.486198,-0.5244724,False,left,True
645.0,27.39198,0.866542,False,left,True
646.0,31.123405,-0.38473648,False,left,True
647.0,35.5755,1.624875,False,left,True
648.0,30.623959,1.808755,False,left,True
649.0,23.59867,-0.8690319,False,left,True
650.0,33.118763,2.51721,False,left,True
651.0,34.59133,1.3459365,False,left,True
652.0,34.05652,2.9211075,False,left,True
