Frequency,Magnitude_dB,Phase_rad,FlippedBand,Channel,Compensated
160.0,24.702003,0.4118927,False,right,True
161.0,16.656916,-2.8470366,False,right,True
162.0,24.194252,1.4793377,False,right,True
163.0,28.429487,2.8621902,False,right,True
164.0,18.139048,-1.3399832,False,right,True
165.0,34.279575,-2.7176287,False,right,True
166.0,32.440403,2.3562138,False,right,True
167.0,30.429256,-0.30464342,False,right,True
168.0,23.550686,2.560712,False,right,True
169.0,29.929996,-1.1871479,False,right,True
170.0,33.923164,-0.8757816,False,right,True
171.0,35.9631,0.71650934,False,right,True
172.0,31.118008,-0.22242971,False,right,True
173.0,31.12443,1.7487189,False,right,True
174.0,31.971466,2.708772,False,right,True
175.0,14.443331,-1.1303107,False,right,True
176.0,34.8602,0.07410292,False,right,True
177.0,23.285984,-2.512969,False,right,True
178.0,24.781761,0.4526226,False,right,True
179.0,20.307209,-1.7547107,False,right,True
180.0,22.08988,-2.7802517,False,right,True
181.0,28.732769,-0.809655,False,right,True
182.0,23.117786,0.62229455,False,right,True
183.0,31.027431,0.23540106,False,right,True
184.0,29.808561,-0.24041952,False,right,True
185.0,27.791899,-0.2249546,False,right,True
186.0,24.737446,-1.3194165,False,right,True
187.0,9.621554,3.0010016,False,right,True
188.0,20.053524,-3.1263847,False,right,True
189.0,24.588308,2.916138,False,right,True
190.0,26.609821,0.16472028,False,right,True
191.0,32.966827,-0.8381597,False,right,True
192.0,27.423172,-0.95556575,False,right,True
193.0,29.631712,3.0570192,False,right,True
194.0,29.61641,1.2594137,False,right,True
195.0,22.945824,-1.6160264,False,right,True
196.0,32.400826,1.3338097,False,right,True
197.0,34.18061,1.1037182,False,right,True
198.0,33.481655,-1.5238231,False,right,True
199.0,26.420584,-2.896291,False,right,True
200.0,30.345583,3.0993142,False,right,True
201.0,31.573236,-0.86400324,False,right,True
202.0,26.354197,-3.0350783,False,right,True
203.0,30.197584,-1.5024385,False,right,True
204.0,27.653475,-1.8464516,False,right,True
205.0,25.761957,-0.7597001,False,right,True
206.0,2.3473468,-1.8684564,False,right,True
207.0,26.654552,-2.3672988,False,right,True
208.0,23.672276,-0.5042541,False,right,True
209.0,29.937962,-1.1556692,False,right,True
210.0,30.372902,-0.04586927,False,right,True
211.0,21.50164,-2.029899,False,right,True
212.0,16.026,2.2548873,False,right,True
213.0,10.085206,-1.5048892,False,right,True
214.0,32.48473,0.22159474,False,right,True
215.0,20.359554,1.1143851,False,right,True
216.0,28.944592,-1.910501,False,right,True
217.0,23.735008,-2.549877,False,right,True
218.0,30.30146,0.6694176,False,right,True
219.0,26.57757,-1.8784356,False,right,True
220.0,23.434046,-1.6844962,False,right,True
221.0,32.015705,-2.733565,False,right,True
222.0,28.647902,0.115567505,False,right,True
223.0,17.613178,-0.8976304,False,right,True
224.0,31.633183,-2.0459995,False,right,True
225.0,9.539922,2.0136094,False,right,True
226.0,8.553304,-0.3017374,False,right,True
227.0,9.457072,3.0147476,False,right,True
228.0,26.988068,-1.6988964,False,right,True
229.0,31.838495,-2.5108333,False,right,True
230.0,24.367037,2.606839,False,right,True
231.0,31.921885,0.7195153,False,right,True
232.0,17.673698,1.6444837,False,right,True
233.0,32.829994,1.6676118,False,right,True
234.0,28.456638,1.2813182,False,right,True
235.0,18.868574,-0.97204673,False,right,True
236.0,22.005466,-3.013566,False,right,True
237.0,31.536747,0.76028466,False,right,True
238.0,10.474172,-0.7690392,False,right,True
239.0,29.171368,-0.40911368,False,right,True
240.0,26.911352,-2.8200238,False,right,True
241.0,29.222544,1.9369469,False,right,True
242.0,24.160088,-1.0024475,False,right,True
243.0,28.096722,1.0720488,False,right,True
244.0,33.64547,-2.8423586,False,right,True
245.0,31.91549,2.2072837,False,right,True
246.0,30.820349,-2.3690104,False,right,True
247.0,32.08184,-3.0517964,False,right,True
248.0,22.980577,1.7805892,False,right,True
249.0,23.412321,-2.2834473,False,right,True
250.0,29.753323,-1.8308272,False,right,True
251.0,32.04863,1.3724767,False,right,True
252.0,31.073414,-2.6730905,False,right,True
253.0,33.37102,1.3036373,False,right,True
254.0,27.402523,-1.7519424,False,right,True
255.0,29.124432,-0.9432818,False,right,True
256.0,28.334793,-0.841924,False,right,True
257.0,27.012674,-0.23926707,False,right,True
258.0,29.703894,-1.8916502,False,right,True
259.0,30.6428,-0.32030532,False,right,True
260.0,30.293037,2.1716754,False,right,True
261.0,32.024696,2.7161593,False,right,True
262.0,32.591053,3.0154896,False,right,True
263.0,27.511423,3.1391625,False,right,True
264.0,27.597126,-0.65996814,False,right,True
265.0,25.676592,0.8074782,False,right,True
266.0,30.512255,2.0691159,False,right,True
267.0,32.54638,-2.5936904,False,right,True
268.0,23.810085,-2.271289,False,right,True
269.0,32.36731,0.16858616,False,right,True
270.0,23.1834,1.8680538,False,right,True
271.0,29.080757,1.0545237,False,right,True
272.0,22.666313,-0.5625726,False,right,True
273.0,20.343275,-1.3556867,False,right,True
274.0,30.810898,-0.22526787,False,right,True
275.0,16.33317,-1.0933642,False,right,True
276.0,26.10408,0.69043595,False,right,True
277.0,32.506218,-3.0732036,False,right,True
278.0,22.840006,-2.075695,False,right,True
279.0,28.572552,-1.746547,False,right,True
280.0,18.320559,0.4299143,False,right,True
281.0,25.456316,0.25090897,False,right,True
282.0,17.437065,-1.8677233,False,right,True
283.0,31.569458,2.8496945,False,right,True
284.0,26.959286,-0.22192082,False,right,True
285.0,27.43439,0.018496236,False,right,True
286.0,30.403091,-0.91672134,False,right,True
287.0,35.472256,2.837171,False,right,True
288.0,26.209896,1.1980864,False,right,True
289.0,21.144344,-1.5841565,False,right,True
290.0,37.022266,-2.8870022,False,right,True
291.0,24.843128,0.109881245,False,right,True
292.0,22.009249,1.9539429,False,right,True
293.0,28.816835,-1.8555145,False,right,True
294.0,26.20972,-0.35738504,False,right,True
295.0,19.841831,2.2627459,False,right,True
296.0,28.418236,-2.6257331,False,right,True
297.0,31.729618,1.6740562,False,right,True
298.0,22.753792,0.6096334,False,right,True
299.0,29.557564,-1.6669314,False,right,True
300.0,29.143929,-1.8044127,False,right,True
301.0,16.860035,2.5458493,False,right,True
302.0,31.713202,-0.6803751,False,right,True
303.0,27.344303,-0.12857199,False,right,True
304.0,32.584568,0.45337152,False,right,True
305.0,24.875748,2.480299,False,right,True
306.0,32.026917,0.5115066,False,right,True
307.0,26.525589,-0.15393183,False,right,True
308.0,32.11129,2.0399415,False,right,True
309.0,29.389091,1.1512698,False,right,True
310.0,16.040462,2.599901,False,right,True
311.0,27.608873,1.5990902,False,right,True
312.0,24.253864,-1.5492809,False,right,True
313.0,20.42715,-1.4895183,False,right,True
314.0,25.044634,-2.9843955,False,right,True
315.0,32.091278,-0.72497356,False,right,True
316.0,25.233078,0.169935,False,right,True
317.0,7.3738184,2.0494926,False,right,True
318.0,28.04797,2.2653944,False,right,True
319.0,26.099037,1.6223351,False,right,True
320.0,32.322884,-1.5172212,False,right,True
321.0,29.040535,1.3162273,False,right,True
322.0,31.333082,0.5590486,False,right,True
323.0,27.87692,1.4936545,False,right,True
324.0,23.166887,2.3965125,False,right,True
325.0,23.856033,-1.946402,False,right,True
326.0,25.600138,0.587176,False,right,True
327.0,32.06842,-1.5195017,False,right,True
328.0,2.6313772,2.2559705,False,right,True
329.0,22.819872,2.8187287,False,right,True
330.0,25.327084,0.6342875,False,right,True
331.0,27.913193,2.866413,False,right,True
332.0,9.520193,-2.271982,False,right,True
333.0,29.094463,-1.4911342,False,right,True
334.0,30.281507,-1.0730367,False,right,True
335.0,23.087996,2.7216592,False,right,True
336.0,33.083687,0.19533731,False,right,True
337.0,30.471085,1.1119591,False,right,True
338.0,29.404621,-2.2713256,False,right,True
339.0,29.582745,1.4356089,False,right,True
340.0,26.750223,-2.3923764,False,right,True
341.0,32.810844,1.0769362,False,right,True
342.0,30.982906,-3.0228837,False,right,True
343.0,27.75063,-2.672592,False,right,True
344.0,32.960117,-0.12265807,False,right,True
345.0,31.16005,1.1303234,False,right,True
346.0,28.612375,0.63691145,False,right,True
347.0,24.92725,2.2065496,False,right,True
348.0,30.865093,-0.026046786,False,right,True
349.0,23.376648,0.26125354,False,right,True
350.0,22.09185,0.3223968,False,right,True
351.0,30.680622,-2.056313,False,right,True
352.0,23.664864,0.6618942,False,right,True
353.0,31.515999,1.0180901,False,right,True
354.0,24.2406,-1.1214825,False,right,True
355.0,23.096506,-2.7946253,False,right,True
356.0,27.501286,1.2901645,False,right,True
357.0,32.190334,1.595768,False,right,True
358.0,21.718874,1.1027292,False,right,True
359.0,16.181967,1.9484315,False,right,True
360.0,23.581112,3.101448,False,right,True
361.0,28.855526,1.3692154,False,right,True
362.0,21.061207,-2.4587977,False,right,True
363.0,27.969286,-1.3899932,False,right,True
364.0,28.036644,0.96301687,False,right,True
365.0,23.865768,2.9535816,False,right,True
366.0,24.867857,1.3517863,False,right,True
367.0,32.877674,-1.3831133,False,right,True
368.0,31.724642,2.7684193,False,right,True
369.0,28.430367,-2.0013223,False,right,True
370.0,21.95569,1.9294848,False,right,True
371.0,19.606861,1.3442222,False,right,True
372.0,28.429823,3.016678,False,right,True
373.0,24.110205,1.216592,False,right,True
374.0,26.600586,-1.5313286,False,right,True
375.0,19.481682,-1.6394508,False,right,True
376.0,29.585693,3.1056302,False,right,True
377.0,30.202358,-1.7033359,False,right,True
378.0,20.683693,-1.2630795,False,right,True
379.0,30.050335,1.34759,False,right,True
380.0,14.267884,-0.052648183,False,right,True
381.0,25.344425,2.0158138,False,right,True
382.0,28.545916,-0.80297554,False,right,True
383.0,19.891613,2.1499038,False,right,True
384.0,21.263165,-2.515911,False,right,True
385.0,18.502365,-1.0507866,False,right,True
386.0,31.792065,2.1210926,False,right,True
387.0,29.671959,2.786559,False,right,True
388.0,27.256918,-1.9104036,False,right,True
389.0,27.002745,3.0732923,False,right,True
390.0,12.061677,-1.3187498,False,right,True
391.0,25.890303,-3.0326672,False,right,True
392.0,26.23473,1.9879926,False,right,True
393.0,27.73053,1.7041183,False,right,True
394.0,27.901455,1.7141616,False,right,True
395.0,19.567562,1.3693606,False,right,True
396.0,34.89559,2.5474157,False,right,True
397.0,29.643486,-0.28106195,False,right,True
398.0,29.34694,0.18764845,False,right,True
399.0,28.631208,1.0361146,False,right,True
400.0,23.305332,-0.14777301,False,right,True
401.0,23.691193,0.37315246,False,right,True
402.0,29.325832,-1.34192,False,right,True
403.0,21.708,-2.914321,False,right,True
404.0,24.196665,-2.8476825,False,right,True
405.0,31.399292,-1.8399507,False,right,True
406.0,24.654636,-2.9149976,False,right,True
407.0,25.125103,-1.7493241,False,right,True
408.0,33.681866,-0.7514883,False,right,True
409.0,29.01965,-1.7543368,False,right,True
410.0,25.96386,-0.107804105,False,right,True
411.0,20.139921,2.2148864,False,right,True
412.0,26.285,0.45896843,False,right,True
413.0,37.134327,-0.81937575,False,right,True
414.0,25.813824,-1.8105278,False,right,True
415.0,27.849472,-0.8850716,False,right,True
416.0,26.72118,-0.19782735,False,right,True
417.0,25.208355,2.3020127,False,right,True
418.0,6.0991135,2.6027777,False,right,True
419.0,26.308231,-2.2709517,False,right,True
420.0,32.643738,2.2526853,False,right,True
421.0,31.135767,-1.3909066,False,right,True
422.0,29.401928,0.8798045,False,right,True
423.0,33.417202,-2.3219745,False,right,True
424.0,28.513815,1.9475924,False,right,True
425.0,35.164066,2.1604798,False,right,True
426.0,26.482822,-0.2988732,False,right,True
427.0,22.452213,-0.137173,False,right,True
428.0,31.306818,-0.35841355,False,right,True
429.0,27.01662,-1.862831,False,right,True
430.0,21.863272,1.8957304,False,right,True
431.0,31.45501,0.3387848,False,right,True
432.0,20.771996,-0.83744454,False,right,True
433.0,28.185555,0.7622384,False,right,True
434.0,27.057388,1.826627,False,right,True
435.0,28.969543,2.7196455,False,right,True
436.0,15.718913,-2.5936654,False,right,True
437.0,29.234886,-0.3427087,False,right,True
438.0,21.257208,2.8838098,False,right,True
439.0,30.27027,0.8160972,False,right,True
440.0,27.637794,1.9071734,False,right,True
441.0,33.850227,-0.5413991,False,right,True
442.0,22.339901,1.5546905,False,right,True
443.0,30.661373,-2.9118335,False,right,True
444.0,25.254951,3.0457966,False,right,True
445.0,26.932936,-1.6871471,False,right,True
446.0,21.82725,-3.0524542,False,right,True
447.0,34.280014,-3.0057323,False,right,True
448.0,13.877606,0.21215335,False,right,True
449.0,20.738907,-2.526733,False,right,True
450.0,31.857405,0.048424765,False,right,True
451.0,35.332355,0.72859454,False,right,True
452.0,22.321201,2.129007,False,right,True
453.0,22.866055,-2.0011113,False,right,True
454.0,26.693737,1.5453523,False,right,True
455.0,27.441599,1.1859378,False,right,True
456.0,21.96419,-3.094682,False,right,True
457.0,27.508652,-2.7563972,False,right,True
458.0,27.344124,-2.673778,False,right,True
459.0,30.148878,3.0180767,False,right,True
460.0,29.024109,3.0357687,False,right,True
461.0,32.18303,0.24559848,False,right,True
462.0,22.497236,-2.321636,False,right,True
463.0,18.622255,0.13525183,False,right,True
464.0,29.93849,1.4067318,False,right,True
465.0,27.175587,1.2371614,False,right,True
466.0,25.293365,-2.8102908,False,right,True
467.0,25.164288,2.448686,False,right,True
468.0,30.371803,0.8693737,False,right,True
469.0,27.249016,-3.0112379,False,right,True
470.0,27.766773,-2.456506,False,right,True
471.0,27.156591,-1.7707082,False,right,True
472.0,8.222247,-1.4522779,False,right,True
473.0,27.743958,1.19915,False,right,True
474.0,29.220203,-1.9839298,False,right,True
475.0,28.368652,1.4972168,False,right,True
476.0,29.989698,0.13291338,False,right,True
477.0,27.905352,0.3240198,False,right,True
478.0,15.4339485,-1.1556709,False,right,True
479.0,27.846567,-2.9531884,False,right,True
480.0,24.692032,-0.9167314,False,right,True
481.0,35.211323,0.36309528,False,right,True
482.0,27.134094,-0.74459386,False,right,True
483.0,35.408096,-2.3562322,False,right,True
484.0,29.54565,1.7685419,False,right,True
485.0,23.331652,2.7699487,False,right,True
486.0,23.666374,-0.38769922,False,right,True
487.0,25.432308,-1.8873079,False,right,True
488.0,23.831429,-0.5575084,False,right,True
489.0,27.891033,-1.9862399,False,right,True
490.0,28.966772,2.4329436,False,right,True
491.0,34.128723,2.7296696,False,right,True
492.0,17.472,-1.9988073,False,right,True
493.0,28.249456,2.673921,False,right,True
494.0,24.446718,-2.1441116,False,right,True
495.0,27.340359,0.2414243,False,right,True
496.0,21.565384,-1.3893714,False,right,True
497.0,26.582806,-2.4763217,False,right,True
498.0,29.802372,2.958654,False,right,True
499.0,36.1271,1.7924423,False,right,True
500.0,30.544317,-1.2822081,False,right,True
501.0,15.082323,-2.4789965,False,right,True
502.0,33.08275,0.70700127,False,right,True
503.0,30.924261,1.754128,False,right,True
504.0,27.62537,-0.6388542,False,right,True
505.0,19.180798,0.27729604,False,right,True
506.0,25.888077,1.1226932,False,right,True
507.0,23.51038,-2.1662717,False,right,True
508.0,26.067278,2.1751883,False,right,True
509.0,30.009224,-2.1377127,False,right,True
510.0,32.237556,-0.7326679,False,right,True
511.0,30.781113,1.9199153,False,right,True
512.0,19.243034,-0.89213663,False,right,True
513.0,22.902452,-2.3663812,False,right,True
514.0,28.972904,-1.9634151,False,right,True
515.0,18.316822,0.44336447,False,right,True
516.0,27.532406,-1.635318,False,right,True
517.0,26.421926,0.61865366,False,right,True
518.0,28.805616,1.2476054,False,right,True
519.0,26.547459,-0.8598094,False,right,True
520.0,16.881073,-0.783857,False,right,True
521.0,30.14371,-0.76913553,False,right,True
522.0,17.733139,1.8318777,False,right,True
523.0,33.493034,-2.196553,False,right,True
524.0,27.74111,0.012144659,False,right,True
525.0,30.002882,2.3174918,False,right,True
526.0,24.504631,-2.9246433,False,right,True
527.0,26.100414,-1.3769158,False,right,True
528.0,29.000397,-1.007998,False,right,True
529.0,23.161985,0.65735924,False,right,True
530.0,30.520689,1.6371288,False,right,True
531.0,15.711203,1.385071,False,right,True
532.0,24.453182,2.3352933,False,right,True
533.0,19.336527,-2.5805187,False,right,True
534.0,15.638058,-2.4306781,False,right,True
535.0,32.08296,-1.84573,False,right,True
536.0,27.88646,-0.32432425,False,right,True
537.0,26.683483,-0.69729143,False,right,True
538.0,30.3388,-2.1078827,False,right,True
539.0,24.032736,-1.5427791,False,right,True
540.0,33.71388,-0.18207687,False,right,True
541.0,31.16688,-0.73240924,False,right,True
542.0,28.372648,2.25645,False,right,True
543.0,30.264608,-2.737777,False,right,True
544.0,27.993855,1.1511449,False,right,True
545.0,29.480415,-2.8310149,False,right,True
546.0,29.679537,1.4801657,False,right,True
547.0,19.649622,-1.6048563,False,right,True
548.0,28.530062,0.06363876,False,right,True
549.0,27.100891,-1.4813428,False,right,True
550.0,29.721764,2.1489606,False,right,True
551.0,31.439573,-1.9857006,False,right,True
552.0,28.888939,-1.5080584,False,right,True
553.0,20.104198,-2.4909601,False,right,True
554.0,18.964617,-2.5413678,False,right,True
555.0,17.601921,-0.011787965,False,right,True
556.0,16.82557,-0.8407573,False,right,True
557.0,22.831285,0.30317643,False,right,True
558.0,28.150492,-1.7595353,False,right,True
559.0,21.683752,-1.6514173,False,right,True
560.0,18.93332,-2.372426,False,right,True
561.0,29.251764,2.2431228,False,right,True
562.0,26.84781,-0.16450441,False,right,True
563.0,32.78058,-3.0663476,False,right,True
564.0,20.630762,-2.8488913,False,right,True
565.0,29.67685,0.6428284,False,right,True
566.0,24.036602,0.9154185,False,right,True
567.0,33.290695,2.4517784,False,right,True
568.0,28.909897,-3.00921,False,right,True
569.0,34.49501,-2.7630124,False,right,True
570.0,27.461056,-0.5317779,False,right,True
571.0,31.941729,0.41794842,False,right,True
572.0,25.126942,0.01882765,False,right,True
573.0,28.398212,-2.4050946,False,right,True
574.0,25.55407,0.4731219,False,right,True
575.0,33.532772,2.46547,False,right,True
576.0,29.929062,2.7968826,False,right,True
577.0,16.47346,2.7786667,False,right,True
578.0,28.061249,1.5884207,False,right,True
579.0,32.247368,3.0919707,False,right,True
580.0,25.729864,0.38819674,False,right,True
581.0,30.226915,-0.013803345,False,right,True
582.0,18.357616,3.0071685,False,right,True
583.0,28.048153,-1.8910736,False,right,True
584.0,29.371378,-2.0017245,False,right,True
585.0,18.451283,-1.1529455,False,right,True
586.0,33.910126,-1.2137408,False,right,True
587.0,22.192085,-1.8881681,False,right,True
588.0,28.920996,-1.3373111,False,right,True
589.0,24.780722,0.90020496,False,right,True
590.0,33.78755,1.8244041,False,right,True
591.0,29.026875,2.8365417,False,right,True
592.0,22.334635,1.4334563,False,right,True
593.0,23.263884,-1.7142993,False,right,True
594.0,25.51661,-1.2550889,False,right,True
595.0,27.089802,2.4006016,False,right,True
596.0,26.866045,2.0928524,False,right,True
597.0,29.788092,-0.28803053,False,right,True
598.0,30.035574,1.3862377,False,right,True
599.0,18.373363,-1.9933237,False,right,True
600.0,32.582214,1.1457435,False,right,True
601.0,28.984734,-1.9529872,False,right,True
602.0,33.669296,3.1366498,False,right,True
603.0,26.00618,0.28715995,False,right,True
604.0,25.159742,0.15097618,False,right,True
605.0,26.754677,1.5557917,False,right,True
606.0,31.900421,2.1846642,False,right,True
607.0,22.56974,1.1102773,False,right,True
608.0,28.844666,-1.0347127,False,right,True
609.0,28.352982,1.2580991,False,right,True
610.0,24.718136,-2.3262024,False,right,True
611.0,33.061184,-1.929194,False,right,True
612.0,25.469189,-1.4835336,False,right,True
613.0,24.367252,2.1835647,False,right,True
614.0,32.28544,2.2895057,False,right,True
615.0,28.556578,-3.0073006,False,right,True
616.0,30.40703,0.8280593,False,right,True
617.0,12.386572,0.9269541,False,right,True
618.0,24.82918,0.34949374,False,right,True
619.0,33.90678,-0.18118167,False,right,True
620.0,19.67439,2.7957666,False,right,True
621.0,9.737896,1.9886479,False,right,True
622.0,33.763134,1.765785,False,right,True
623.0,29.94942,-1.1910702,False,right,True
624.0,22.204353,1.3055826,False,right,True
625.0,29.61259,-3.096059,False,right,True
626.0,28.778759,1.3646998,False,right,True
627.0,24.826395,1.2877614,False,right,True
628.0,27.200134,1.9793578,False,right,True
629.0,26.700438,1.1757604,False,right,True
630.0,28.15171,-2.112563,False,right,True
631.0,32.74283,-2.9936578,False,right,True
632.0,20.4958,-2.5139625,False,right,True
633.0,28.403492,1.7613527,False,right,True
634.0,32.05348,-1.2052829,False,right,True
635.0,24.520805,1.4484848,False,right,True
636.0,23.166454,-2.0723486,False,right,True
637.0,30.088966,-2.3495762,False,right,True
638.0,27.767208,0.12091341,False,right,True
639.0,28.356276,-2.803037,False,right,True
640.0,23.630554,2.2889795,False,right,True
641.0,14.805452,3.04157,False,right,True
642.0,29.216187,-1.2429392,False,right,True
643.0,26.59191,-2.2892938,False,right,True
644.0,17.92007,2.0990834,False,right,True
645.0,21.984764,-2.290008,False,right,True
646.0,30.410616,0.92746633,False,right,True
647.0,26.448366,0.5424681,False,right,True
648.0,-13.956192,-0.20583506,False,right,True
649.0,34.76173,-1.6668514,False,right,True
650.0,26.631752,-2.0941346,False,right,True
