Frequency,Magnitude_dB,Phase_rad,FlippedBand,Channel,Compensated
280.0,23.948528,-1.6723893,False,right,True
281.0,30.491817,1.3043721,False,right,True
282.0,26.664455,-0.73232675,False,right,True
283.0,28.75706,-1.0009261,False,right,True
284.0,21.89665,1.0007074,False,right,True
285.0,34.16772,-2.3913174,False,right,True
286.0,33.178753,2.064015,False,right,True
287.0,34.44709,1.873324,False,right,True
288.0,36.370476,-1.4398654,False,right,True
289.0,26.237896,1.3839608,False,right,True
290.0,27.494165,-2.1293848,False,right,True
291.0,25.079105,-2.82941,False,right,True
292.0,33.72632,-2.9896886,False,right,True
293.0,30.715313,-1.3682362,False,right,True
294.0,25.142433,-1.9919426,False,right,True
295.0,19.136053,0.4089102,False,right,True
296.0,20.33971,1.5353901,False,right,True
297.0,31.631435,-2.8337514,False,right,True
298.0,29.993341,-2.7614164,False,right,True
299.0,29.634281,0.02801532,False,right,True
300.0,29.23962,0.42298597,False,right,True
301.0,32.921635,0.7273319,False,right,True
302.0,20.738285,-1.4954368,False,right,True
303.0,25.535194,1.4433866,False,right,True
304.0,23.735888,-0.4497947,False,right,True
305.0,16.24513,0.8203944,False,right,True
306.0,27.603664,-2.1834717,False,right,True
307.0,30.286545,2.1295083,False,right,True
308.0,35.668144,2.242749,False,right,True
309.0,26.935307,-2.5838063,False,right,True
310.0,15.798687,-2.74802,False,right,True
311.0,25.141197,0.15419371,False,right,True
312.0,34.93936,2.8076053,False,right,True
313.0,31.433918,-0.017437048,False,right,True
314.0,32.260487,2.6330905,False,right,True
315.0,30.96603,0.737245,False,right,True
316.0,36.55827,0.1415048,False,right,True
317.0,24.615038,-3.1088066,False,right,True
318.0,30.228434,-0.25579342,False,right,True
319.0,26.347486,2.6786516,False,right,True
320.0,28.818169,1.8719507,False,right,True
321.0,28.305485,-0.8516516,False,right,True
322.0,33.619267,0.88219154,False,right,True
323.0,30.796848,-1.3639505,False,right,True
324.0,31.687042,0.77472144,False,right,True
325.0,17.388157,1.7479726,False,right,True
326.0,26.759909,0.7367949,False,right,True
327.0,31.43367,1.4733757,False,right,True
328.0,29.267708,-0.6789462,False,right,True
329.0,27.8275,-1.525419,False,right,True
330.0,30.341997,0.33196408,False,right,True
331.0,23.890306,2.0507846,False,right,True
332.0,14.150539,-1.9434953,False,right,True
333.0,25.964676,1.0212157,False,right,True
334.0,21.354694,1.4721857,False,right,True
335.0,23.829227,-0.1416723,False,right,True
336.0,27.437746,0.46223366,False,right,True
337.0,33.659634,-2.9833386,False,right,True
338.0,35.486713,-0.06778397,False,right,True
339.0,28.36728,0.9738369,False,right,True
340.0,24.02747,0.12800057,False,right,True
341.0,29.13322,0.8155486,False,right,True
342.0,22.655186,0.7124699,False,right,True
343.0,29.545137,-2.5791,False,right,True
344.0,20.74685,-2.5603602,False,right,True
345.0,29.1261,-2.1194813,False,right,True
346.0,33.426876,-0.5832478,False,right,True
347.0,29.29798,1.664247,False,right,True
348.0,34.25066,-2.5878928,False,right,True
349.0,26.04313,-3.0570378,False,right,True
350.0,26.262835,2.1877825,False,right,True
351.0,29.30104,1.1261746,False,right,True
352.0,38.05719,-0.49935582,False,right,True
353.0,28.037474,-1.9500238,False,right,True
354.0,32.836475,2.417472,False,right,True
355.0,25.271194,2.6680582,False,right,True
356.0,23.354017,1.8101554,False,right,True
357.0,35.19381,-2.774205,False,right,True
358.0,28.827658,-2.2863815,False,right,True
359.0,29.054728,0.10269285,False,right,True
360.0,23.111778,2.2493403,False,right,True
361.0,24.082212,0.49382663,False,right,True
362.0,12.536308,2.1964896,False,right,True
363.0,31.927013,-1.2722489,False,right,True
364.0,29.169495,1.5154965,False,right,True
365.0,29.274694,0.66171455,False,right,True
366.0,27.296455,2.1570356,False,right,True
367.0,27.045229,-1.2834888,False,right,True
368.0,32.35729,2.2590966,False,right,True
369.0,29.357454,-1.4387671,False,right,True
370.0,25.897505,-2.3582683,False,right,True
371.0,18.550007,2.671539,False,right,True
372.0,30.809,0.59054357,False,right,True
373.0,33.2142,-0.95004916,False,right,True
374.0,28.2435,-0.536301,False,right,True
375.0,19.40795,-1.7882752,False,right,True
376.0,35.537136,2.3794832,False,right,True
377.0,37.03929,2.751481,False,right,True
378.0,25.9503,1.7689952,False,right,True
379.0,14.291583,2.8867033,False,right,True
380.0,26.778547,-1.4782584,False,right,True
381.0,34.081947,-3.1286566,True,right,True
382.0,26.809528,-0.56236386,True,right,True
383.0,30.089958,-1.1777986,True,right,True
384.0,33.687435,-0.71698934,True,right,True
385.0,29.760658,0.97191554,True,right,True
386.0,39.41004,1.304172,True,right,True
387.0,34.04592,2.8576348,True,right,True
388.0,8.956196,2.4654622,True,right,True
389.0,24.684437,1.3474429,True,right,True
390.0,34.967384,-1.1580542,True,right,True
391.0,21.405752,2.2308085,True,right,True
392.0,33.51002,-2.3908117,True,right,True
393.0,23.945139,0.03242362,True,right,True
394.0,27.81137,-2.1267965,True,right,True
395.0,31.225044,-1.0318494,True,right,True
396.0,29.466715,-1.525831,True,right,True
397.0,24.676697,1.0222054,True,right,True
398.0,27.527378,-2.3307984,True,right,True
399.0,30.775074,2.1121683,True,right,True
400.0,30.676739,-2.184413,True,right,True
401.0,24.59254,0.26051128,True,right,True
402.0,17.86965,-2.9739392,True,right,True
403.0,34.93729,1.4957675,True,right,True
404.0,22.32113,2.3540993,True,right,True
405.0,28.40121,-2.6690185,True,right,True
406.0,32.147278,0.585728,True,right,True
407.0,23.942951,-2.4294074,True,right,True
408.0,25.805788,0.008248277,True,right,True
409.0,25.8584,-0.65704143,True,right,True
410.0,29.827847,1.6256552,True,right,True
411.0,24.300488,-1.4725798,True,right,True
412.0,30.214878,1.3810815,True,right,True
413.0,33.286125,0.058899723,True,right,True
414.0,27.011614,-2.0951147,True,right,True
415.0,26.7167,-2.3272498,True,right,True
416.0,32.45082,-2.9004812,True,right,True
417.0,34.46979,0.035463642,True,right,True
418.0,27.349209,-1.4071434,True,right,True
419.0,32.792923,-1.4543161,True,right,True
420.0,32.871414,1.4595797,False,right,True
421.0,21.68401,-0.96540016,False,right,True
422.0,31.55055,0.80981034,False,right,True
423.0,21.82453,0.3677987,False,right,True
424.0,23.262938,-1.746534,False,right,True
425.0,34.48548,-1.3477608,False,right,True
426.0,25.172821,-2.3382008,False,right,True
427.0,26.667126,-0.54252684,False,right,True
428.0,27.572968,2.3019688,False,right,True
429.0,35.47939,1.2087352,False,right,True
430.0,26.888714,-1.3074044,False,right,True
431.0,23.660048,-1.121257,False,right,True
432.0,26.910898,0.62412554,False,right,True
433.0,27.027586,-2.8947406,False,right,True
434.0,22.86528,1.2874087,False,right,True
435.0,30.456476,-0.91012555,False,right,True
436.0,30.792145,-2.044521,False,right,True
437.0,25.83912,-2.1356368,False,right,True
438.0,33.71958,-1.8805544,False,right,True
439.0,26.346725,1.0183043,False,right,True
440.0,33.578804,0.41884804,False,right,True
441.0,19.744532,0.29943895,False,right,True
442.0,24.83084,-0.785956,False,right,True
443.0,29.906483,-0.6357684,False,right,True
444.0,27.591938,-0.23925342,False,right,True
445.0,32.961014,2.216292,False,right,True
446.0,31.739485,-3.081746,False,right,True
447.0,34.661037,1.3700883,False,right,True
448.0,32.68864,-3.118478,False,right,True
449.0,23.872004,-2.5355372,False,right,True
450.0,29.207647,1.3323953,False,right,True
451.0,33.497005,-1.2433554,False,right,True
452.0,32.348495,1.9585439,False,right,True
453.0,31.081602,2.6927392,False,right,True
454.0,27.535164,-1.1235828,False,right,True
455.0,29.8152,2.3439167,False,right,True
456.0,26.492153,1.2975079,False,right,True
457.0,31.999134,-0.99743396,False,right,True
458.0,30.971588,-0.6336488,False,right,True
459.0,25.459476,-1.5615854,False,right,True
460.0,31.698494,0.70904046,False,right,True
461.0,30.838022,0.044848993,False,right,True
462.0,30.949062,-0.08147637,False,right,True
463.0,24.276983,-0.16123381,False,right,True
464.0,30.566484,-1.6065545,False,right,True
465.0,29.239576,0.23610331,False,right,True
466.0,26.257057,0.077049345,False,right,True
467.0,32.897343,-1.7053874,False,right,True
468.0,27.719055,-2.0443015,False,right,True
469.0,27.445702,-3.0992193,False,right,True
470.0,23.06683,2.264102,False,right,True
471.0,27.1196,-2.359763,False,right,True
472.0,13.06911,3.0708675,False,right,True
473.0,25.08771,-1.2803687,False,right,True
474.0,12.696894,1.9213002,False,right,True
475.0,22.502,2.4035962,False,right,True
476.0,22.205553,1.1124808,False,right,True
477.0,31.226595,2.8057973,False,right,True
478.0,31.649038,-1.069786,False,right,True
479.0,31.663979,-0.31749046,False,right,True
480.0,33.355206,2.4528189,False,right,True
481.0,28.08296,-1.4625674,False,right,True
482.0,27.92536,3.0707452,False,right,True
483.0,31.912615,2.6379287,False,right,True
484.0,28.418474,1.2769228,False,right,True
485.0,33.951496,1.7858802,False,right,True
486.0,29.825386,-2.4870276,False,right,True
487.0,19.971964,-2.59997,False,right,True
488.0,16.584938,-2.5855417,False,right,True
489.0,28.650536,0.09103746,False,right,True
490.0,23.657215,0.80591303,False,right,True
491.0,30.047153,0.25291896,False,right,True
492.0,20.240799,-3.0835862,False,right,True
493.0,25.419693,2.9496715,False,right,True
494.0,33.461708,-3.0104709,False,right,True
495.0,33.38872,1.9629371,False,right,True
496.0,20.476105,-0.030546252,False,right,True
497.0,32.067318,1.8636371,False,right,True
498.0,24.480122,1.4991883,False,right,True
499.0,26.749325,-1.4857146,False,right,True
500.0,32.810654,-1.1853633,False,right,True
501.0,25.34809,-0.23294689,False,right,True
502.0,29.43235,1.025847,False,right,True
503.0,26.562216,-1.1120386,False,right,True
504.0,28.65733,1.3865683,False,right,True
505.0,18.980806,-1.114065,False,right,True
506.0,32.449657,2.5044544,False,right,True
507.0,30.090416,1.756069,False,right,True
508.0,36.843563,2.0471842,False,right,True
509.0,18.189503,-0.25560832,False,right,True
510.0,24.054665,-1.9136688,False,right,True
511.0,31.6694,-0.99647474,False,right,True
512.0,27.054426,-1.3809148,False,right,True
513.0,31.608524,-1.93248,False,right,True
514.0,34.608875,2.5312915,False,right,True
515.0,27.673206,2.7980359,False,right,True
516.0,32.78458,-2.8351712,False,right,True
517.0,25.81362,0.17226453,False,right,True
518.0,35.571266,2.6126382,False,right,True
519.0,32.685513,0.18609844,False,right,True
520.0,20.379904,2.139456,False,right,True
521.0,29.367102,-2.4327645,False,right,True
522.0,20.618324,-1.606168,False,right,True
523.0,21.443254,-1.4920917,False,right,True
524.0,33.0364,-2.964199,False,right,True
525.0,30.228848,0.22543699,False,right,True
526.0,26.955193,1.7927809,False,right,True
527.0,23.342875,-2.3311548,False,right,True
528.0,28.94144,0.0024796382,False,right,True
529.0,31.106953,-2.3518732,False,right,True
530.0,27.761782,-1.6897438,False,right,True
531.0,25.014492,2.117144,False,right,True
532.0,21.734615,-0.7683535,False,right,True
533.0,30.69019,-2.0183313,False,right,True
534.0,25.242935,2.8897579,False,right,True
535.0,19.356035,1.7579706,False,right,True
536.0,30.89801,-0.7383579,False,right,True
537.0,27.520336,2.206704,False,right,True
538.0,26.127068,-0.9684579,False,right,True
539.0,25.651352,0.9329224,False,right,True
540.0,26.32713,0.09937322,False,right,True
541.0,36.13281,-0.7860533,False,right,True
542.0,30.563248,-2.1747239,False,right,True
543.0,15.840082,-0.6694731,False,right,True
544.0,32.054405,-2.4681346,False,right,True
545.0,23.064106,0.44165808,False,right,True
546.0,30.02063,-1.383249,False,right,True
547.0,26.07567,-0.14567183,False,right,True
548.0,33.802204,2.8393664,False,right,True
549.0,27.132442,0.011728173,False,right,True
550.0,21.337183,2.4112155,False,right,True
551.0,28.895626,-0.08381764,False,right,True
552.0,32.83135,2.1796129,False,right,True
553.0,24.847427,-2.951689,False,right,True
554.0,16.074135,-2.6845257,False,right,True
555.0,33.061836,-1.9667528,False,right,True
556.0,26.610956,0.4632215,False,right,True
557.0,11.637565,2.1829662,False,right,True
558.0,29.491108,-1.9159561,False,right,True
559.0,27.045515,2.7464857,False,right,True
560.0,25.063168,2.8639693,False,right,True
561.0,32.549927,0.23442532,False,right,True
562.0,28.400982,-2.1757205,False,right,True
563.0,22.911522,-0.8898475,False,right,True
564.0,29.743673,-2.322528,False,right,True
565.0,26.41916,0.022973286,False,right,True
566.0,30.99737,0.7703782,False,right,True
567.0,29.028206,-2.0107813,False,right,True
568.0,33.71954,-0.9567221,False,right,True
569.0,30.486671,-1.5425501,False,right,True
570.0,30.04402,-0.65519077,False,right,True
571.0,27.441978,0.23031496,False,right,True
572.0,24.694824,-0.657931,False,right,True
573.0,16.130116,-1.2197657,False,right,True
574.0,36.228912,2.8699899,False,right,True
575.0,24.603085,-1.7040923,False,right,True
576.0,33.684002,-0.5535427,False,right,True
577.0,15.425824,-0.025943682,False,right,True
578.0,27.712807,2.6034064,False,right,True
579.0,25.54117,1.7136847,False,right,True
580.0,20.279696,2.8122053,False,right,True
581.0,26.623215,-1.6620393,False,right,True
582.0,26.114462,-3.0584016,False,right,True
583.0,27.432821,0.22347827,False,right,True
584.0,25.13737,-0.46818015,False,right,True
585.0,25.318813,1.0104314,False,right,True
586.0,36.246075,-0.26684228,False,right,True
587.0,31.50645,2.738053,False,right,True
588.0,25.115398,-2.0946307,False,right,True
589.0,27.25904,-2.4643755,False,right,True
590.0,29.593058,0.013654906,False,right,True
591.0,27.766783,1.9076856,False,right,True
592.0,25.729551,1.0837361,False,right,True
593.0,31.096823,2.0818062,False,right,True
594.0,25.35154,-1.601828,False,right,True
595.0,33.560287,-1.1981268,False,right,True
596.0,29.685839,-3.0739903,False,right,True
597.0,17.990585,2.7867444,False,right,True
598.0,26.698235,0.87842256,False,right,True
599.0,17.446747,0.99652916,False,right,True
600.0,16.660765,1.6261121,False,right,True
601.0,25.806177,-1.1615193,False,right,True
602.0,29.229809,2.9432895,False,right,True
603.0,29.385128,2.2194855,False,right,True
604.0,35.07838,2.3122742,False,right,True
605.0,28.120422,-0.38509923,False,right,True
606.0,27.845392,-2.1831431,False,right,True
607.0,18.158173,1.799907,False,right,True
608.0,29.078333,-0.6366235,False,right,True
609.0,30.61548,1.7335076,False,right,True
610.0,18.43982,2.747002,False,right,True
611.0,21.497337,-2.8739266,False,right,True
612.0,27.381765,3.0366662,False,right,True
613.0,34.03298,2.0555336,False,right,True
614.0,26.60786,-2.859275,False,right,True
615.0,29.362726,1.8535529,False,right,True
616.0,16.44846,0.35907286,False,right,True
617.0,36.129345,-0.9423732,False,right,True
618.0,-2.951354,-0.3393699,False,right,True
619.0,27.767885,-0.95485926,False,right,True
620.0,33.1438,1.0512811,False,right,True
621.0,30.885529,-0.5181935,False,right,True
622.0,33.80758,-1.4695355,False,right,True
623.0,32.81424,0.87603885,False,right,True
624.0,20.565683,-1.5547165,False,right,True
625.0,20.9289,-2.0721173,False,right,True
626.0,24.46605,2.558058,False,right,True
627.0,26.252369,0.33676288,False,right,True
628.0,25.4626,-1.8536752,False,right,True
629.0,23.046457,-3.0994925,False,right,True
630.0,17.735031,2.2339842,False,right,True
631.0,28.807735,-2.751036,False,right,True
632.0,24.647924,-2.4602206,False,right,True
633.0,32.245678,2.1826267,False,right,True
634.0,23.998882,-0.20037653,False,right,True
635.0,30.045288,-2.4779563,False,right,True
636.0,34.47876,3.1003377,False,right,True
637.0,25.771305,2.452331,False,right,True
638.0,32.12431,0.27749056,False,right,True
639.0,32.892044,-0.4752711,False,right,True
640.0,32.731255,-3.0356402,False,right,True
641.0,31.578606,-2.13659,False,right,True
642.0,30.062996,-1.2759101,False,right,True
643.0,30.369473,-1.5072634,False,right,True
644.0,29.486103,-2.5578804,False,right,True
645.0,31.825674,-0.14742205,False,right,True
646.0,25.394081,-1.1813865,False,right,True
647.0,25.70549,2.521536,False,right,True
648.0,32.9396,2.0371945,False,right,True
649.0,36.788845,-2.5506797,False,right,True
650.0,28.836536,0.34891066,False,right,True
