Frequency_Hz,Magnitude_dBFS,Phase_rad
385.0,-17.946157862575255,-0.6344075869945519
386.0,-10.270829753636487,2.8349762430042444
387.0,-15.229487649625773,-1.9978586527742204
388.0,-12.494742166289088,-2.5133494002663066
389.0,-11.143423379486189,-0.6724092416662364
390.0,-13.765357566497734,-0.9066123980673896
391.0,-16.059741915974918,0.8556360639374813
392.0,-12.767190825499732,2.976390997029317
393.0,-22.06701974216657,2.6966709010008567
394.0,-8.532661982509232,-0.17284671231339402
395.0,-10.663316557074861,2.8144396964221947
396.0,-13.729413021067913,-2.5992035671993214
397.0,-15.92476891676786,1.532136127988521
398.0,-21.381312289151865,3.0796694899091293
399.0,-8.955275956894164,-1.7098022713967085
400.0,-20.22061406575991,2.310837119377967
401.0,-14.171704494670294,-1.7380309498727056
402.0,-17.176171731379664,-2.2978053086190546
403.0,-4.683878655171789,1.2024970356369489
404.0,-7.595424335169553,-2.8781370841809117
405.0,-8.660867307316364,2.9688987861097407
406.0,-10.068771688253957,-2.4939549972401633
407.0,-9.735392996183922,-0.5404398396763431
408.0,-16.565759699755272,1.2453264726741655
409.0,-16.598884008523314,-1.6027733813939335
410.0,-11.360418726359134,2.3368947722115503
411.0,-12.833775584796857,2.5870106074521186
412.0,-8.232582785002267,-3.0925471871980936
413.0,-8.244628619524,0.7514044423892753
414.0,-8.764321207320243,0.9114119493861951
415.0,-14.263088869521695,-1.52080853405194
416.0,-13.940774310214666,-2.4886566975365327
417.0,-12.31506700588206,0.5404479048803104
418.0,-14.174072889571004,-0.615496300107327
419.0,-19.683164017907657,2.8943989002775363
420.0,-19.902746183504156,-0.30913275760666487
421.0,-8.184953232106425,-2.0252036224802423
422.0,-22.092170505754716,-2.124572721898099
423.0,-9.112155184101615,-3.0525230438471755
424.0,-10.213239665345471,1.7488238068089124
425.0,-8.671814430376557,-1.625106844105347
426.0,-14.61141539215972,0.8808422713062329
427.0,-16.694044638934947,2.391376656409922
428.0,-12.35825278721806,-0.9460813167017948
429.0,-8.793153355512155,-1.4255520116859206
430.0,-9.238510693385575,1.623974942679866
431.0,-13.474293360809302,-2.399725109225864
432.0,-11.843228664456554,-1.88691942037587
433.0,-12.04644518251106,1.3074293680214937
434.0,-7.135458927916761,2.5551241539847545
435.0,-9.725478921467229,-1.4891846859379512
436.0,-16.999656531120515,-0.0916808707836062
437.0,-7.987113502826984,-2.0895949165099936
438.0,-12.507716692099415,-0.017743938181377247
439.0,-15.960865847096715,2.831653199242721
440.0,-14.519938175861347,-1.1680992768500706
441.0,-10.509245120416026,-0.6327773199224485
442.0,-19.952516654330662,-2.8567365576697368
443.0,-19.173040389145076,-0.4224054895202155
444.0,-10.860349661728698,2.834885469669587
445.0,-10.810257285150273,0.5330697938391715
446.0,-20.331417056714784,-2.498762441250034
447.0,-11.87320148477883,-2.6776749290127344
448.0,-9.329971561970053,1.4114416363239548
449.0,-11.134538521132324,-0.3763189826106226
450.0,-4.268393870902736,0.2046936079716956
451.0,-14.259973953883575,-2.23553882861402
452.0,-14.139263042430192,-0.5663899525703241
453.0,-7.980901306795754,-1.8786025498480887
454.0,-11.855406915520263,2.265487555600062
455.0,-7.655211609609436,1.9831079743078321
456.0,-12.434587267646721,-1.4954097598577696
457.0,-24.351493100709103,-1.13318870679886
458.0,-13.517271886172459,-1.6691571360421822
459.0,-11.53835917116618,3.1296202666884185
460.0,-7.056623665404401,-2.506189333882206
461.0,-10.967709342088224,2.4876988954732044
462.0,-27.602944826028253,2.033703753047302
463.0,-4.748421621376725,0.7084092360247977
464.0,-13.187946196263917,1.385902651543379
465.0,-6.751260000625804,0.35350079701757026
466.0,-20.60194234498544,-1.2890475778795216
467.0,-9.418068660144993,2.0384288551057947
468.0,-12.579168595111653,2.006833456838453
469.0,-0.9482175142911649,1.28718680662498
470.0,-9.319071212102731,0.5947641208757698
471.0,-12.592148928707669,1.404915908827903
472.0,-9.782731067340576,-1.7204767353185022
473.0,-10.606422769675557,-1.2089092006964637
474.0,-15.801167400408215,-3.062127955878686
475.0,-16.562670423187154,0.62679461512604
476.0,-22.659236412938654,2.2622553536566627
477.0,-12.030155766028267,-1.6603339663378303
478.0,-13.219526445841172,-0.5638881461537899
479.0,-9.966319656615608,-1.671941550227654
480.0,-12.246185204236946,-2.7704216465548708
481.0,-9.52306890950935,1.9432384127204212
482.0,-15.233200872822996,-0.6909442937535678
483.0,-7.3164248975915935,-0.46035455055737146
484.0,-14.095782800943796,-1.4733849463161177
485.0,-17.759796799254246,-0.19374072119324884
486.0,-12.932293011812604,-2.880954697515128
487.0,-13.786013330474457,-2.364785850274392
488.0,-20.08891037182314,1.8305316532801763
489.0,-7.336691209813627,-2.635932309088087
490.0,-15.967471332901441,-2.5062571655430057
491.0,-9.13583366721059,2.132315182645459
492.0,-7.067499226189254,-1.8628827236168557
493.0,-7.3837215608351805,-2.590478923695015
494.0,-8.482871973641666,2.0691202665018493
495.0,-14.54780893529634,0.9959851649215948
496.0,-19.468684175397765,1.6568820397216986
497.0,-11.063960837770434,0.07314471548951654
498.0,-10.837562879441986,2.243007564503278
499.0,-8.748642323952483,-1.8589520174089214
500.0,-8.906948342802025,-1.5082607627543574
501.0,-20.1961104925144,2.907533033174645
502.0,-24.701005198080633,2.619503425334943
503.0,-9.625463847904753,2.021357648308789
504.0,-17.49403940760634,1.3841828521947848
505.0,-8.39483101909525,-1.8556997162844593
506.0,-11.62270289275795,-2.031331262542265
507.0,-9.938673495918959,1.509135697828206
508.0,-16.874660321080157,-0.16426824328412623
509.0,-3.6506775455746614,2.5717218815629095
510.0,-18.87167877138335,-2.7612774896765293
511.0,-13.927554836616682,1.1560338766735316
512.0,-12.284069733094531,-0.8887778949028606
513.0,-9.684777843911052,2.354185016071683
514.0,-13.118794927661083,0.875578045984336
515.0,-12.812731287905796,-0.6502328308466189
516.0,-6.858451067077802,-0.3420878755254095
517.0,-15.45068117698543,0.4614184064621239
518.0,-14.323380726651703,-0.7333660406470751
519.0,-6.217840687438195,-0.40157650673985645
520.0,-14.798231360725921,-1.5739200984971142
521.0,-17.406894547243255,-2.1259065911708688
522.0,-13.908619594118035,-0.44937784861447455
523.0,-20.142951652334116,-0.8158671377763413
524.0,-7.564015945802395,-2.176725870384568
525.0,-9.614189946366425,2.0408989888800075
526.0,-9.693171700859793,-1.5239594336740667
527.0,-5.9348945659613666,3.081626457235477
528.0,-24.829037558817753,2.877384743275773
529.0,-9.47814328151088,-2.840294343684424
530.0,-12.879665210428644,3.030447420410257
531.0,-18.402873132960664,-1.4103280750762845
532.0,-15.555369468600322,-1.5010654573814897
533.0,-11.865930688077292,2.474566674101379
534.0,-14.440271501218442,1.4346144027718195
535.0,-8.743469086390013,-2.2537687044113097
536.0,-16.594091360084988,1.1117635438146185
537.0,-16.99903018442596,-0.6685417468521088
538.0,-7.865902653150762,-0.7674427640149971
539.0,-15.436297352060716,0.06454427719531941
540.0,-4.564171206819245,1.6133281069244614
541.0,-7.852592325667898,1.306501382499177
542.0,-16.00377602431605,-2.590501609840957
543.0,-21.37887764722243,1.2830712962567112
544.0,-12.031207442374834,-2.8714695035478175
545.0,-10.185021604808862,1.8066233456701561
546.0,-9.163510381197046,2.3326825874575223
547.0,-5.834001085459059,1.9385871681777918
548.0,-9.241348772677204,-1.296628982949252
549.0,-17.332057948537265,-0.9677095277452449
550.0,-12.720487279228943,-1.1708303475812658
551.0,-7.960106977600564,-0.17377262480473696
552.0,-6.1163725131405275,0.03167053039406975
553.0,-17.739891464428116,1.3868015342690179
554.0,-9.2446955562419,2.9154616979569443
555.0,-9.331268723882308,-2.9288970847416116
556.0,-16.140583114914065,-0.3494027405772291
557.0,-6.592976428010749,-2.921882602525632
558.0,-10.092694614643134,-1.378525504174003
559.0,-12.308845795481119,1.4900880279468975
560.0,-8.69068042900031,0.0007319706914287738
561.0,-12.117694010904525,-1.041049426244326
562.0,-15.075784816018247,-0.5689445289333327
563.0,-8.712904212636534,3.0265032274547092
564.0,-10.677134385738139,3.0034578408743617
565.0,-8.517700709761062,-0.44506091542179854
566.0,-9.812203901192891,1.6696841254728512
567.0,-11.222039655214468,-0.8304062463882533
568.0,-15.042158570641442,-2.057454944398914
569.0,-9.85888452057638,3.0017739536286245
570.0,-7.470005061408682,1.1058426677188062
571.0,-10.341688442324418,-0.00121071717940965
572.0,-17.096440439849964,-2.3547305558423424
573.0,-13.620235664945014,-0.27697775146742887
574.0,-9.87412770896678,2.90533945903811
575.0,-19.397134187241797,-0.3667933336636293
576.0,-26.068604545563026,1.4915568995890611
577.0,-10.577477997180992,-1.7026082955105262
578.0,-23.29700348014265,1.921720071593004
579.0,-16.13666808867579,-1.869270098173405
580.0,-14.062822450165186,-2.2703891613781493
581.0,-18.9852748948745,-0.8404656269977698
582.0,-4.090525211732842,-3.0501490137537717
583.0,-13.646303674499569,2.558855533982594
584.0,-4.360291313115705,-3.0695835189503025
585.0,-5.250803826501537,-2.9910934781260208
586.0,-12.0044945708595,2.795919620238972
587.0,-7.790155620260939,-1.6002671612976096
588.0,-9.940524178214536,-2.4820985082537836
589.0,-11.891924588098986,-0.01582760172455676
590.0,-14.420875877177357,2.5173082809658736
591.0,-13.947601635957694,-1.0758678330905083
592.0,-16.316611346399693,1.8035817473697136
593.0,-13.97659405800368,-2.173083001583355
594.0,-6.276996665437796,1.1799694034318655
595.0,-17.495733189357143,0.8380758651395313
596.0,-12.810315394649205,-0.7419069577478559
597.0,-10.484373064063192,1.9850143407696188
598.0,-12.688819899811703,-0.9724378858814233
599.0,-12.2025913520065,-0.976704025977917
600.0,-14.974770717761947,1.7425376062452398
601.0,-9.55920517406087,1.368469412856498
602.0,-11.414034191666406,-2.014872074243761
603.0,-16.657410712487927,1.6540369899409875
604.0,-16.725408020115943,0.9057987168627187
605.0,-8.612397706939726,-2.1796529305204886
606.0,-14.642711080396237,-3.1091937490081025
607.0,-17.861177163713393,-0.974116331018612
608.0,-11.976065790974298,2.350881481039968
609.0,-10.954535395420672,-2.304310306478159
610.0,-12.852812955639434,-0.7559571555212018
611.0,-17.84868758204934,0.2506168262520418
612.0,-8.281666676262105,2.5513128809201597
613.0,-12.201280365663475,3.0056940978831386
614.0,-13.578464007856006,-1.114562538527496
615.0,-15.724979860004048,0.19639709310864803
616.0,-14.968924058347037,-1.574074648584604
617.0,-15.122551337946593,-1.857876843578529
618.0,-13.499423004278576,-0.6046557109857061
619.0,-9.369591275464481,1.760854427381585
620.0,-7.573924927300233,2.1273854753318613
621.0,-22.94921726007967,0.9226936159286052
622.0,-25.990681523790702,2.2837798613154283
623.0,-9.149558384605065,-1.830806758779216
624.0,-16.466252502634557,-0.10367049625388876
