Frequency,Magnitude_dB,Phase_rad,FlippedBand,Channel,Compensated
88.0,-3.1875422,-2.744029,False,left,True
89.0,-4.5507817,0.43475324,False,left,True
90.0,-5.6796556,-2.8273625,False,left,True
91.0,-9.848338,1.6758116,False,left,True
92.0,-4.1877036,-1.5089098,False,left,True
93.0,1.9579349,0.6867285,False,left,True
94.0,-8.272341,-0.08848537,False,left,True
95.0,2.5309696,2.0707314,False,left,True
96.0,-2.7182364,0.29051694,False,left,True
97.0,0.5191487,-1.0643252,False,left,True
98.0,-5.9361835,-0.41498917,False,left,True
99.0,-2.626746,2.4617622,False,left,True
100.0,-7.518623,-2.2976115,False,left,True
101.0,-1.4532315,-0.76996875,False,left,True
102.0,-3.6044636,1.5946711,False,left,True
103.0,-6.6340075,0.9829803,False,left,True
104.0,-17.355335,-2.9540758,False,left,True
105.0,-14.718664,-1.8111501,False,left,True
106.0,-9.059946,-2.270662,False,left,True
107.0,-1.1347743,-2.2192063,False,left,True
108.0,3.461022,-0.33657587,False,left,True
109.0,-2.4151478,-0.011489733,False,left,True
110.0,-13.834867,-0.94423187,False,left,True
111.0,-10.46679,0.73063064,False,left,True
112.0,2.2531571,2.2040439,False,left,True
113.0,-8.237542,-2.7880087,False,left,True
114.0,-6.4328985,3.0999248,False,left,True
115.0,-0.5743382,-1.811464,False,left,True
116.0,3.4264526,-0.36656225,False,left,True
117.0,-4.796892,0.7612055,False,left,True
118.0,-5.38348,-2.314873,False,left,True
119.0,-5.529287,0.009287593,False,left,True
120.0,-10.230133,1.5550568,False,left,True
121.0,-14.943309,-2.514442,False,left,True
122.0,-0.48323813,2.5042353,False,left,True
123.0,-6.996851,-2.9556298,False,left,True
124.0,-2.1375744,0.86591655,False,left,True
125.0,0.110612705,0.527791,False,left,True
126.0,-10.161963,-2.8792875,False,left,True
127.0,3.4488134,-1.2110227,False,left,True
128.0,-2.009691,1.8348967,False,left,True
129.0,0.26567158,2.620262,False,left,True
130.0,1.2011366,-1.1628997,False,left,True
131.0,-0.8200953,2.4681132,False,left,True
132.0,-3.8432155,1.2006948,False,left,True
133.0,-9.242852,-2.7898555,False,left,True
134.0,-6.322579,2.8023493,False,left,True
135.0,3.7764862,2.978929,False,left,True
136.0,0.114159495,0.25549367,False,left,True
137.0,-4.241669,-0.56412476,False,left,True
138.0,-11.953073,-0.86865157,False,left,True
139.0,-0.753559,1.7307997,False,left,True
140.0,-11.724651,-0.17687017,False,left,True
141.0,-1.5529344,-0.3820382,False,left,True
142.0,-1.3843571,-2.8586276,False,left,True
143.0,-5.6361127,-1.7103955,False,left,True
144.0,-3.8765302,-2.1411626,False,left,True
145.0,-2.1428773,1.1184833,False,left,True
146.0,0.7045679,2.3202865,False,left,True
147.0,2.5412037,2.4336681,False,left,True
148.0,-7.3189125,-0.09734764,False,left,True
149.0,-22.380064,0.7785205,False,left,True
150.0,-14.055328,-2.6655035,False,left,True
151.0,-3.6061993,-0.41055545,False,left,True
152.0,-1.1365733,-0.6830086,False,left,True
153.0,6.3871098,-0.8124538,False,left,True
154.0,4.3913507,2.8705213,False,left,True
155.0,-1.226884,-1.3407539,False,left,True
156.0,-7.254584,1.7708672,False,left,True
157.0,-8.158643,2.914163,False,left,True
158.0,-3.4910183,2.340261,False,left,True
159.0,-5.8727765,-1.3112324,False,left,True
160.0,-8.087435,-1.7419587,False,left,True
161.0,-5.654359,1.4855183,False,left,True
162.0,-3.822379,-2.5659952,False,left,True
163.0,-1.642637,0.2003784,False,left,True
164.0,-2.154725,-3.0038068,False,left,True
165.0,1.0799682,2.3048592,False,left,True
166.0,-6.3913794,-1.2312229,False,left,True
167.0,-0.6883288,-2.759464,False,left,True
168.0,-3.7128963,-2.8295674,False,left,True
169.0,0.14936773,-3.1284106,False,left,True
170.0,-0.5947337,-2.1364877,False,left,True
171.0,-4.8159995,-1.9961255,False,left,True
172.0,3.130058,-0.57272375,False,left,True
173.0,-10.474508,0.032767184,False,left,True
174.0,4.273175,0.9807742,False,left,True
175.0,-1.8630646,0.99485934,False,left,True
176.0,4.3800893,0.48138177,False,left,True
177.0,-6.2784266,1.1356399,False,left,True
178.0,-1.8946412,-1.982785,False,left,True
179.0,-1.3438973,0.113900766,False,left,True
180.0,-8.484089,-0.7553445,False,left,True
181.0,-11.647334,-0.84481096,False,left,True
182.0,-2.2662559,-1.9035577,False,left,True
183.0,-11.266024,-2.54193,False,left,True
184.0,-4.958555,-1.1462278,False,left,True
185.0,-6.4403925,1.2941002,False,left,True
186.0,-0.9555223,2.3566048,False,left,True
187.0,-14.880056,-2.5893946,False,left,True
188.0,5.499348,-2.9077294,False,left,True
189.0,-1.9979591,-0.7226399,False,left,True
190.0,-3.8283763,-0.6040604,False,left,True
191.0,3.7282605,1.6433722,False,left,True
192.0,-1.1385244,1.7468297,False,left,True
193.0,-5.923013,1.5502828,False,left,True
194.0,-8.338444,0.5081498,False,left,True
195.0,-6.7606525,2.1447058,False,left,True
196.0,-3.1576815,1.9659997,False,left,True
197.0,-7.467487,-1.4869105,False,left,True
198.0,-12.999786,1.2971741,False,left,True
199.0,-6.9642587,-1.0627414,False,left,True
200.0,-0.3629726,0.6204065,False,left,True
201.0,-5.1257496,-0.21397339,False,left,True
202.0,0.0020758065,-1.3901641,False,left,True
203.0,-6.784928,2.9473069,False,left,True
204.0,-0.989984,0.16714297,False,left,True
205.0,1.783627,1.2141196,False,left,True
206.0,-8.534019,1.8557715,False,left,True
207.0,-1.3929571,2.9404979,False,left,True
208.0,-2.6931658,1.0348152,False,left,True
209.0,-0.50266796,0.47625166,False,left,True
210.0,-4.322546,0.7463185,False,left,True
211.0,-9.758316,1.0657567,False,left,True
212.0,-12.809167,0.87708354,False,left,True
213.0,-1.627761,-0.028541954,False,left,True
214.0,-8.158627,1.2717562,False,left,True
215.0,-5.138851,1.1597211,False,left,True
216.0,3.5762563,-1.6412834,False,left,True
217.0,-3.5899034,0.08311485,False,left,True
218.0,-0.71762574,-2.0008605,False,left,True
219.0,1.7433202,2.545401,False,left,True
220.0,-4.486447,-0.6503701,False,left,True
221.0,-7.886166,2.9188979,False,left,True
222.0,4.1846237,-0.42123362,False,left,True
223.0,-6.7300515,-1.8136269,False,left,True
224.0,-7.5158215,-2.0026207,False,left,True
225.0,-3.9062157,-0.79913163,False,left,True
226.0,-16.205347,0.79137385,False,left,True
227.0,-0.038695507,0.21532132,False,left,True
228.0,-3.324595,-0.98906827,False,left,True
229.0,-3.792573,1.7927886,False,left,True
230.0,-1.3315307,-0.46063438,False,left,True
231.0,0.11157058,1.3315407,False,left,True
232.0,-0.52395415,1.1834686,False,left,True
233.0,-3.13129,2.3668783,False,left,True
234.0,-1.6384697,-0.5179007,False,left,True
235.0,2.2986465,1.4247243,False,left,True
236.0,-8.470479,-2.9149106,False,left,True
237.0,-10.279413,-0.82584417,False,left,True
238.0,-2.9506137,-0.29559928,False,left,True
239.0,-6.794136,1.425629,False,left,True
240.0,-7.4015784,2.4553256,False,left,True
241.0,2.253796,1.7762153,False,left,True
242.0,-2.9262123,2.155648,False,left,True
243.0,1.5937537,-1.6958661,False,left,True
244.0,-2.2643697,-2.5762634,False,left,True
245.0,-3.2487516,0.38065824,False,left,True
246.0,-1.558947,0.05914008,False,left,True
247.0,2.5103602,-0.12804332,False,left,True
248.0,-0.44881207,-2.4282498,False,left,True
249.0,3.2523842,-0.6512464,False,left,True
250.0,-7.6221046,0.2808976,False,left,True
251.0,1.6497154,0.9695224,False,left,True
252.0,-9.581415,0.9530175,False,left,True
253.0,0.07472829,1.7665023,False,left,True
254.0,-4.0243764,-1.255271,False,left,True
255.0,3.016534,-1.6408261,False,left,True
256.0,-2.5306597,-2.2587087,False,left,True
257.0,-20.428032,-2.4595582,False,left,True
258.0,-9.5073805,0.0071767126,False,left,True
259.0,-2.1463077,-0.102489166,False,left,True
260.0,2.170016,-1.8208681,False,left,True
261.0,1.6431535,-1.3656719,False,left,True
262.0,-2.9539993,-1.0206666,False,left,True
263.0,-10.261749,-1.6078852,False,left,True
264.0,-0.8362529,1.7923032,False,left,True
265.0,-3.9621525,-2.0325866,False,left,True
266.0,-8.876534,-1.4260954,False,left,True
267.0,-11.283432,-2.409488,False,left,True
268.0,-0.8722441,-0.70729107,False,left,True
269.0,-1.1236216,-1.5367562,False,left,True
270.0,-6.762343,-2.5588617,False,left,True
271.0,-3.8658988,1.4759276,False,left,True
272.0,2.1023526,-0.6032406,False,left,True
273.0,-1.8804893,-2.338578,False,left,True
274.0,-1.3907093,-1.4185934,False,left,True
275.0,-5.3720326,0.552884,False,left,True
276.0,-2.3460379,2.1637464,False,left,True
277.0,-7.0162797,-2.6337707,False,left,True
278.0,-4.7727118,2.4097195,False,left,True
279.0,1.7050424,-0.12982684,False,left,True
280.0,0.033121545,-2.632741,False,left,True
281.0,-4.667108,0.6555051,False,left,True
282.0,-3.9540048,0.25943363,False,left,True
283.0,2.5128202,-2.5432444,False,left,True
284.0,5.6549125,-1.6455246,False,left,True
285.0,-1.271597,-1.2867417,False,left,True
286.0,-7.2465315,-3.0380294,False,left,True
287.0,0.21131264,2.186357,False,left,True
288.0,-22.21796,2.638461,False,left,True
289.0,1.2571055,-0.98904437,False,left,True
290.0,-11.121429,2.9858384,False,left,True
291.0,-2.1078076,-2.369968,False,left,True
292.0,-8.518833,-0.8291771,False,left,True
293.0,-3.218405,0.09772411,False,left,True
294.0,2.9272017,-1.3238648,False,left,True
295.0,-1.380151,-2.7878015,False,left,True
296.0,-2.5694137,-2.8219798,False,left,True
297.0,2.4578602,2.0397255,False,left,True
298.0,2.8783467,2.5377955,False,left,True
299.0,-21.949224,0.15976305,False,left,True
300.0,-6.543268,-1.2780523,False,left,True
301.0,-4.6142154,-2.491762,False,left,True
302.0,-3.39885,-0.30910307,False,left,True
303.0,-1.4375653,-2.119253,False,left,True
304.0,-2.368975,-0.43708363,False,left,True
305.0,-0.68520004,0.7971782,False,left,True
306.0,-0.8898595,-1.9680667,False,left,True
307.0,0.5585294,-1.1299853,False,left,True
308.0,-7.326569,2.643614,False,left,True
309.0,2.6517854,2.588464,False,left,True
310.0,-2.9323676,2.1081045,False,left,True
311.0,-5.781607,-3.0192025,False,left,True
312.0,-1.5762408,-2.0088546,False,left,True
313.0,-1.7346387,2.4222527,False,left,True
314.0,4.691193,-2.6146529,False,left,True
315.0,0.17227837,-2.0361538,False,left,True
316.0,-0.18941456,-2.6391854,False,left,True
317.0,-0.20500304,-2.19682,False,left,True
318.0,-7.8403115,0.32725284,False,left,True
319.0,-0.6191604,-0.8424214,False,left,True
320.0,-3.4956517,2.7439167,False,left,True
321.0,-4.1292396,-1.8354176,False,left,True
322.0,-6.432841,1.5977517,False,left,True
323.0,-9.612967,2.5729098,False,left,True
324.0,-3.6336641,-1.776604,False,left,True
325.0,-1.6501262,0.86898464,False,left,True
326.0,-14.118548,-2.7502193,False,left,True
327.0,0.6616398,0.9347009,False,left,True
328.0,1.123202,1.1135739,False,left,True
329.0,-15.332809,0.31754306,False,left,True
330.0,-10.228424,1.7352513,False,left,True
331.0,-5.8866634,-2.4462159,False,left,True
332.0,-2.230116,1.1350173,False,left,True
333.0,-15.107462,0.18505688,False,left,True
334.0,-0.91436374,0.24824199,False,left,True
335.0,-1.345922,-1.5621349,False,left,True
336.0,2.3578782,0.38090363,False,left,True
337.0,5.079639,1.2884866,False,left,True
338.0,-5.619814,0.124172926,False,left,True
339.0,-0.47138375,1.6831079,False,left,True
340.0,-9.122293,0.78173596,False,left,True
341.0,-20.536901,-1.7726771,False,left,True
342.0,-1.9636756,-1.692835,False,left,True
343.0,-3.0298333,-1.8568094,False,left,True
344.0,-14.889959,-2.2660317,False,left,True
345.0,1.4305274,-1.5664942,False,left,True
346.0,-7.8333244,0.060520984,False,left,True
347.0,1.2025368,-0.5768936,False,left,True
348.0,-8.162139,-2.8145173,False,left,True
349.0,0.4358849,-1.149106,False,left,True
350.0,-5.397485,1.8326099,False,left,True
351.0,-0.29935437,0.400302,False,left,True
352.0,-9.449252,-1.2636942,False,left,True
353.0,-5.30764,-1.8493629,False,left,True
354.0,3.9998093,0.092077546,False,left,True
355.0,-1.8115463,-2.1934228,False,left,True
356.0,-1.0695012,2.4003572,False,left,True
357.0,-6.21598,0.63788116,False,left,True
358.0,5.0795054,0.7144291,False,left,True
359.0,-9.930132,2.0227606,False,left,True
360.0,-1.2764692,-1.8854116,False,left,True
361.0,-5.769659,0.6018398,False,left,True
362.0,-8.915312,1.365157,False,left,True
363.0,-1.3672335,2.9951887,False,left,True
364.0,-2.84799,2.3496459,False,left,True
365.0,-2.5883288,-1.8491073,False,left,True
366.0,-7.4293127,1.1609352,False,left,True
367.0,-4.2217636,-0.7520935,False,left,True
368.0,-5.4370337,1.0317739,False,left,True
369.0,-7.0894547,1.2426823,False,left,True
370.0,-3.7294178,-2.1992605,False,left,True
371.0,-17.966995,0.7856553,False,left,True
372.0,-3.6798003,-2.7911859,False,left,True
373.0,-5.948611,-0.87953085,False,left,True
374.0,4.656504,2.400456,False,left,True
375.0,-9.46622,-0.025697231,False,left,True
376.0,1.1984599,2.3531413,False,left,True
377.0,-0.051158663,2.4357283,False,left,True
378.0,-4.5091333,0.25486913,False,left,True
379.0,-1.6551572,-0.72398686,False,left,True
380.0,-0.14055187,1.247969,False,left,True
381.0,-2.8369908,-1.5981606,False,left,True
382.0,0.50284386,2.2688346,False,left,True
383.0,-4.660784,2.5266726,False,left,True
384.0,-0.42576873,2.7345977,False,left,True
385.0,-6.0614066,1.4257015,False,left,True
386.0,-6.282072,2.1867003,False,left,True
387.0,-2.1665068,-2.8800035,False,left,True
388.0,2.728581,-0.29261124,False,left,True
389.0,1.7020494,-1.0457915,False,left,True
390.0,0.9459302,3.010882,False,left,True
391.0,-3.1733246,0.043584153,False,left,True
392.0,-5.1303005,1.6993271,False,left,True
393.0,-0.87909967,-0.36408427,False,left,True
394.0,-1.0908029,3.0572972,False,left,True
395.0,2.2392843,0.10493794,False,left,True
396.0,0.81790143,3.0676823,False,left,True
397.0,-2.5590444,1.3522612,False,left,True
398.0,-1.598603,-0.31170788,False,left,True
399.0,-3.7301352,2.1654377,False,left,True
400.0,-4.9243097,2.0177727,False,left,True
401.0,4.733736,0.028867783,False,left,True
402.0,1.8622489,-0.10861367,False,left,True
403.0,1.765101,2.8039715,False,left,True
404.0,-3.4457183,-1.7445369,False,left,True
405.0,3.7055812,-2.2084517,False,left,True
406.0,2.004825,-2.4211307,False,left,True
407.0,0.67760074,2.6605508,False,left,True
408.0,0.9068589,2.8895977,False,left,True
409.0,2.8203294,-0.35499358,False,left,True
410.0,-7.410735,-2.867009,False,left,True
411.0,-4.401688,2.4609365,False,left,True
412.0,-7.6580906,1.0583673,False,left,True
413.0,-14.144006,-1.1010914,False,left,True
414.0,-2.820637,-2.0718124,False,left,True
415.0,-4.521798,0.1544195,False,left,True
416.0,-1.6531279,-1.1994365,False,left,True
417.0,4.39817,-0.513734,False,left,True
418.0,-8.450546,0.16234647,False,left,True
419.0,1.1179525,0.76582843,False,left,True
420.0,-1.0769784,-0.8524416,False,left,True
421.0,-5.48881,0.93094355,False,left,True
422.0,-11.651263,-2.7251778,False,left,True
423.0,-3.9109015,-0.7614965,False,left,True
424.0,-7.2280655,0.7070116,False,left,True
425.0,-18.851357,-0.30843794,False,left,True
426.0,-2.3566868,0.97291,False,left,True
427.0,-7.925104,-0.8800528,False,left,True
428.0,-2.122484,1.5939221,False,left,True
429.0,-3.2282689,-0.78261644,False,left,True
430.0,-2.1606627,2.0958252,False,left,True
431.0,-8.255997,1.7774886,False,left,True
432.0,-13.367796,2.386999,False,left,True
433.0,-1.8971206,-2.611172,False,left,True
434.0,-2.892918,0.35033578,False,left,True
435.0,-11.822902,1.868514,False,left,True
436.0,-1.1043278,3.0887556,False,left,True
437.0,-1.223077,-2.381806,False,left,True
438.0,2.0248141,0.9234168,False,left,True
439.0,-11.754136,2.9134507,False,left,True
440.0,-1.8652358,-2.5197818,False,left,True
441.0,-15.719339,0.07649927,False,left,True
442.0,-5.069083,0.053632963,False,left,True
443.0,-0.831356,0.53246707,False,left,True
444.0,0.2539984,-3.023976,False,left,True
445.0,-1.5555677,-0.75024927,False,left,True
446.0,-9.2739725,-2.8886554,False,left,True
447.0,-3.941772,-0.15830499,False,left,True
448.0,-2.5653017,1.2878402,False,left,True
449.0,-4.825222,-0.10424881,False,left,True
450.0,1.0874674,2.6376038,False,left,True
451.0,1.2868526,0.4927441,False,left,True
452.0,3.3607676,-1.987509,False,left,True
453.0,-4.6837654,-0.46496364,False,left,True
454.0,0.9594882,1.4540652,False,left,True
455.0,-4.663886,-1.5765407,False,left,True
456.0,-7.3080845,-2.9592376,False,left,True
457.0,-0.91078216,-0.61054367,False,left,True
458.0,-4.7650013,1.2416242,False,left,True
459.0,-3.5512996,-0.5520743,False,left,True
460.0,-0.5151485,1.0005603,False,left,True
461.0,-1.0637195,1.8343929,False,left,True
462.0,-2.882586,-0.770379,False,left,True
463.0,-4.301473,-1.7466589,False,left,True
464.0,-16.585688,-0.6092293,False,left,True
465.0,-19.556189,0.54350907,False,left,True
466.0,-24.277199,0.22790477,False,left,True
467.0,-10.134864,-1.1374085,False,left,True
468.0,0.4982987,2.3711417,False,left,True
469.0,-8.351295,-0.7800023,False,left,True
470.0,0.5407836,2.3707192,False,left,True
471.0,-6.2035995,-0.7491052,False,left,True
472.0,-13.602274,0.515934,False,left,True
473.0,-1.5505872,2.7785664,False,left,True
474.0,-0.7112897,-1.0360178,False,left,True
475.0,1.2595392,-1.7661074,False,left,True
476.0,-2.7500892,2.372666,False,left,True
477.0,-11.260165,-0.89106417,False,left,True
478.0,1.7587973,2.608901,False,left,True
479.0,-1.3907907,2.878977,False,left,True
480.0,0.31309003,-2.7210596,False,left,True
481.0,1.1029143,1.3774357,False,left,True
482.0,-8.973084,-2.2165818,False,left,True
483.0,0.6690104,1.8614548,False,left,True
484.0,-0.31728283,2.0680947,False,left,True
485.0,-4.733939,-2.493475,False,left,True
486.0,-2.321646,2.9968047,False,left,True
487.0,-1.9340037,1.3542423,False,left,True
488.0,-18.677124,-1.3420162,False,left,True
489.0,-4.343447,-2.64413,False,left,True
490.0,-2.839242,2.2254093,False,left,True
491.0,0.653899,-1.6189716,False,left,True
492.0,2.1163774,-1.1541723,False,left,True
493.0,1.2486455,-1.8135215,False,left,True
494.0,0.7700492,-1.111491,False,left,True
495.0,-2.0346725,0.17766196,False,left,True
496.0,-0.27627873,1.2041026,False,left,True
497.0,-2.023818,1.0966585,False,left,True
498.0,1.6680421,0.4201679,False,left,True
499.0,0.82293797,-2.2504358,False,left,True
500.0,1.0642313,1.3667629,False,left,True
501.0,-7.7148733,0.3362757,False,left,True
502.0,-4.3516593,-2.5222492,False,left,True
503.0,3.9523659,-1.5414332,False,left,True
504.0,-2.1770668,-0.3227392,False,left,True
505.0,-27.183731,-1.9973586,False,left,True
506.0,-7.1580048,0.60431135,False,left,True
507.0,-1.2203656,-0.2894141,False,left,True
508.0,-6.4805803,-0.8653429,False,left,True
509.0,-5.618066,-0.19499242,False,left,True
510.0,-5.667837,0.7806011,False,left,True
511.0,0.9225724,2.5792274,False,left,True
512.0,1.5346171,0.25216407,False,left,True
513.0,-3.4944417,1.1840483,False,left,True
514.0,-1.8983322,-2.0606396,False,left,True
515.0,2.6436586,2.2805803,False,left,True
516.0,5.4480066,1.8795693,False,left,True
517.0,-2.9403858,1.114922,False,left,True
518.0,1.9882382,-0.44349566,False,left,True
519.0,-15.606451,2.8883677,False,left,True
520.0,-0.829226,-2.1715596,False,left,True
521.0,-1.4497877,-0.119607694,False,left,True
522.0,-0.1331503,1.8412113,False,left,True
523.0,-5.0543413,-2.4542918,False,left,True
524.0,0.47586554,-0.5302931,False,left,True
525.0,-10.907309,1.4879931,False,left,True
526.0,-1.2213715,1.2465374,False,left,True
527.0,-1.5196605,-1.289467,False,left,True
528.0,-11.777434,-0.35132763,False,left,True
529.0,-1.2632515,-2.205786,False,left,True
530.0,-9.553333,-0.095164664,False,left,True
531.0,-7.315988,-0.4205237,False,left,True
532.0,-2.4864955,2.7343965,False,left,True
533.0,-6.197401,-2.813447,False,left,True
534.0,-1.1959549,-1.0979229,False,left,True
535.0,-0.97780323,-2.6382718,False,left,True
536.0,-26.067795,0.62541753,False,left,True
537.0,0.35302418,0.5661833,False,left,True
538.0,-1.8910103,0.9836056,False,left,True
539.0,-0.93962944,-2.2833993,False,left,True
540.0,-0.8277777,3.1153312,False,left,True
541.0,-0.45675504,-0.9373337,False,left,True
542.0,-1.6195512,-2.2555056,False,left,True
543.0,-6.945905,-1.6658379,False,left,True
544.0,-17.586103,-0.26011717,False,left,True
545.0,-10.992866,-2.6179721,False,left,True
546.0,-5.325832,0.31567287,False,left,True
547.0,-7.2547264,2.5057638,False,left,True
548.0,3.6685297,-1.2251483,False,left,True
549.0,-13.836102,0.44284096,False,left,True
550.0,-4.4227223,1.4836756,False,left,True
551.0,-11.009857,-0.089939035,False,left,True
552.0,-7.8598685,0.94704074,False,left,True
553.0,0.13766958,1.2365876,False,left,True
554.0,2.064908,0.1891676,False,left,True
555.0,-8.103791,-0.77463055,False,left,True
556.0,3.7989166,-1.1663499,False,left,True
557.0,-7.800043,1.338982,False,left,True
558.0,6.2466965,0.3580339,False,left,True
559.0,-15.474684,1.1355389,False,left,True
560.0,-6.573651,1.9784454,False,left,True
561.0,-0.6730961,-0.54338896,False,left,True
562.0,-6.8479786,-2.1853979,False,left,True
563.0,-4.8427896,-1.0568682,False,left,True
564.0,-5.022276,0.7347994,False,left,True
565.0,0.91011,2.9982638,False,left,True
566.0,0.12792914,2.8815799,False,left,True
567.0,-5.479548,2.6407049,False,left,True
568.0,-4.336384,0.56489426,False,left,True
569.0,0.30845344,2.7204227,False,left,True
570.0,0.26522067,-0.5327389,False,left,True
571.0,1.688551,-0.87164044,False,left,True
572.0,-7.196905,-0.61669415,False,left,True
573.0,-9.11001,2.3694897,False,left,True
574.0,-9.7171335,1.2153903,False,left,True
575.0,-2.2199845,1.9376217,False,left,True
576.0,3.4037595,2.7508962,False,left,True
577.0,-11.565615,-2.8600125,False,left,True
578.0,-12.470122,-3.0894134,False,left,True
579.0,-7.6967044,1.463439,False,left,True
580.0,-8.7851305,1.6531584,False,left,True
581.0,-0.2497336,-0.005596466,False,left,True
582.0,-0.75395375,-1.8760928,False,left,True
583.0,-2.4782326,-2.6245859,False,left,True
584.0,2.3098443,-2.160574,False,left,True
585.0,5.194627,2.4611712,False,left,True
586.0,-1.6441046,-2.375636,False,left,True
587.0,-12.373503,2.0678098,False,left,True
588.0,-13.662042,2.508237,False,left,True
589.0,-2.84831,-1.0718908,False,left,True
590.0,-10.079607,2.4420369,False,left,True
591.0,-3.3243318,-0.10570398,False,left,True
592.0,3.347192,-2.5881386,False,left,True
593.0,0.9643924,1.7251958,False,left,True
594.0,-0.2907857,0.39436877,False,left,True
595.0,-17.93444,2.9143486,False,left,True
596.0,-0.27565348,-2.9069312,False,left,True
597.0,-0.47188774,-2.825074,False,left,True
598.0,-7.023895,2.3822525,False,left,True
599.0,1.3659619,-0.63696,False,left,True
600.0,-6.628316,-1.827396,False,left,True
601.0,5.867137,1.668205,False,left,True
602.0,-1.6796496,1.3393562,False,left,True
603.0,-0.9133532,-1.1747661,False,left,True
604.0,-11.032564,2.1549976,False,left,True
605.0,-9.078412,-1.2467864,False,left,True
606.0,1.6124024,0.031892356,False,left,True
607.0,0.8654558,2.267255,False,left,True
608.0,-2.192385,1.3816991,False,left,True
609.0,-3.364506,-1.5831712,False,left,True
610.0,3.9904368,-1.7593158,False,left,True
611.0,0.48107687,1.6613889,False,left,True
612.0,3.2163928,1.1311837,False,left,True
