Frequency (Hz),Amplitude_dBFS,Phase_radians
53.5,-15.37732859655734,2.7952128934227303
54.0,-11.03202321462269,-1.639251274099627
54.5,-20.232031278885128,1.2614997324163062
55.0,-23.631817800828475,-2.031327665896721
55.5,-9.229837717541757,-2.3424522545863558
56.0,-14.04209622398328,0.5087977441958131
56.5,-17.64780644693922,-1.8093829538321187
57.0,-18.05523339761083,2.948156688385029
57.5,-8.138017720028882,-0.6248497871020882
58.0,-8.568090472477616,-0.11045222156397813
58.5,-5.85137162799953,1.348373649131052
59.0,-13.265660092904417,-2.407795130094841
59.5,-9.075474112771868,1.1932385096562634
60.0,-22.487351804183685,-3.0001164605265997
60.5,-15.695666234113565,-1.4220237621661742
61.0,-10.01645629896188,1.4256338360371184
61.5,-7.464472464849443,1.3959030223548652
62.0,-13.638990105506203,-2.4253624349882594
62.5,-6.211543793547452,2.319680801881049
63.0,-12.182311334925666,-0.5628159178556615
63.5,-29.33556187723805,-0.6719692830560166
64.0,-15.593825307960392,1.6530825752730214
64.5,-9.050561817361874,2.742863313915201
65.0,-15.90426617369815,-1.4181147218641785
65.5,-14.955178195905209,0.2564979211401332
66.0,-10.871898674484054,2.204447995505557
66.5,-17.405301780651218,0.6083731676526237
67.0,-13.986459828576677,1.5279680044900814
67.5,-6.2091963531989345,-2.5202388405821754
68.0,-13.642141926471293,-0.9218782096232089
68.5,-15.7095145452539,0.5066997629517197
69.0,-7.608116968066357,-2.6537327078384867
69.5,-7.218568229147445,1.1293644939643563
70.0,-11.449855993015943,0.6081676442998037
70.5,-12.03097909441543,1.376263915329926
71.0,-7.642423875573707,-3.081115021300705
71.5,-17.407238222822908,-1.4611050997280328
72.0,-6.585598994147041,2.6111367799119694
72.5,-12.5641747167659,-2.880628989935369
73.0,-38.961528672973756,-0.21961271570946586
73.5,-6.709390864645667,-2.670088667473499
74.0,-6.059529373717508,-0.6156619288371042
74.5,-11.395976879040807,3.1143621944674744
75.0,-14.870802176890336,-1.1202639679555368
75.5,-10.512752032590287,2.6965019285097847
76.0,-25.11903679536522,-1.600270804814811
76.5,-17.977323644694923,-0.5165471028323853
77.0,-15.58301252249359,0.18208237864701224
77.5,-10.170669582110786,-0.8544165117705527
78.0,-12.577198215013086,-1.317966938693568
78.5,-12.353356373474742,-2.685433865287456
79.0,-15.484919989963341,1.5389572837893937
79.5,-21.535853336466847,-0.9694476931364215
80.0,-15.81972754423317,-2.314741258771334
80.5,-18.515395024568132,2.3416182204152647
81.0,-11.097937935196498,2.3810489281187373
81.5,-8.054826224955981,1.1703027640112091
82.0,-11.111790824845407,0.05296582896311012
82.5,-10.64073565673668,1.8548076794584731
83.0,-14.372798931705212,-0.9104913357357822
83.5,-15.583700235714957,-0.8750101844942988
84.0,-16.67548569537075,-1.6402110854094898
84.5,-8.912050658968125,1.646294801512058
85.0,-11.04048530017452,-0.326861144448911
85.5,-14.371501487258499,2.341996363771581
86.0,-6.065998096071689,0.5414310951441522
86.5,-6.250484682445102,1.3837026046514298
87.0,-17.313292149288163,-0.9919399380499055
87.5,-9.254075857237837,1.842431274408635
88.0,-11.373438594561486,-1.7835128278555616
88.5,-18.792085152637043,2.6321893841026105
89.0,-8.072517530137661,-1.7823126716027546
89.5,-7.461061495487157,0.1935644383131983
90.0,-11.127048106690474,-1.3513394064762216
90.5,-15.626059411006688,-0.06808233275559203
91.0,-12.74898906415701,-0.20455556169788686
91.5,-17.622154870092903,1.6086998024390124
92.0,-11.481313481964332,3.0180644857314283
92.5,-11.501380653356865,2.75914440071424
93.0,-10.69171727869036,0.19344554736912092
93.5,-8.954065519488633,-2.4982695962260424
94.0,-11.310443562086228,0.27936182855740216
94.5,-18.846367150335624,1.4154284788355431
95.0,-17.558142823807252,-3.106704556226662
95.5,-7.844046605475057,0.3036922709726905
96.0,-9.284262607798281,0.944808922748015
96.5,-16.281763034229172,-3.0673794990156344
97.0,-13.920361701319512,0.6873879171215646
97.5,-11.673879956407603,0.9188620228677619
98.0,-22.53838922128513,0.31903934047167787
98.5,-7.824153426282974,-2.409169565637576
99.0,-10.447115338086267,-1.7347778970973795
99.5,-7.822966123951311,-2.2985503837197343
100.0,-7.018620282540768,-0.7672112437236065
100.5,-7.610283598450352,2.757266130203211
101.0,-13.247841169641095,-0.77187027021908
101.5,-11.04158014469881,-0.3778175882682848
102.0,-16.672927154908578,-1.0995235211985819
102.5,-11.95551987389722,-1.620718713863646
103.0,-19.77818375574224,2.616156842523009
103.5,-10.899190509817425,0.39066364182428354
104.0,-10.950809448836509,-1.8156495410189641
104.5,-21.622571953461787,2.9850080359588627
105.0,-18.792051332440366,-3.0864932765563355
105.5,-10.027712454776623,0.3409783908283101
106.0,-23.605943997379324,1.3666612175072754
106.5,-9.564231844561576,-2.211597661272533
107.0,-21.100839593550766,-0.7106224521036635
107.5,-8.135780688652337,-1.483804702098097
108.0,-15.344842872912338,-0.9651946143349897
108.5,-13.556558214392279,-0.6557738092546933
109.0,-9.81048463144338,-2.7736285031420453
109.5,-4.029242809298031,-2.244781558183876
110.0,-7.636631252071922,-1.4045223344060218
110.5,-9.311013693996882,-2.632435572415196
111.0,-18.605058087437342,2.8277334994129824
111.5,-9.447566497763752,-2.7580347494132216
112.0,-10.384463358449015,-3.0082708555033237
112.5,-6.023245692517255,2.6343401905136203
113.0,-35.079311666974,0.9856750090311842
113.5,-22.687874864941765,1.9756103740351907
114.0,-8.877825488291105,-1.2704174042547067
114.5,-21.80541594599478,2.844077188645037
115.0,-16.245870812442906,-2.613409018177381
115.5,-1.685259812144366,-1.7643684654397345
116.0,-22.321823470650678,-2.2178419739391617
116.5,-22.89017396599087,-0.17851199912537216
117.0,-22.70382447372333,2.0263401737557545
117.5,-10.276461672147155,-1.2960132288350246
118.0,-9.090437417859643,-1.6087868048917098
118.5,-9.929114208157268,-2.266459421861127
119.0,-6.595488874703191,2.6426858057082443
119.5,-9.513530059316109,0.8760455932835877
120.0,-6.736297519906051,1.1858205342828632
120.5,-25.84151801850757,-1.8182602709682718
121.0,-22.207481656498924,-0.4221743103239532
121.5,-10.764223259147983,1.76715328179393
122.0,-10.844211188193615,-1.6701686312041424
122.5,-13.52497096770336,-1.7624288620151995
123.0,-18.244211091970314,-1.5486948340003872
123.5,-25.594446683584856,-1.7675422493769677
124.0,-14.29173685366376,1.2673760753302044
124.5,-17.50382776728733,-2.919475333179786
125.0,-13.611075605615557,-0.41386752332697785
125.5,-18.377388806846056,0.6918610621515232
126.0,-5.178696168378486,-1.4827792296497262
126.5,-21.533738338626893,-0.3481721650643204
127.0,-13.318691491306698,-0.3193062398038079
127.5,-12.896049811956335,-0.6830253542442094
128.0,-12.93114415942982,-0.26062388489692495
128.5,-12.061213211741872,-0.6048432075392249
129.0,-32.879686952147985,-0.8217036098132479
129.5,-10.859173820897132,0.8438711377173318
130.0,-9.92862206247128,1.8054342239331918
130.5,-19.30053585250827,1.1615105774358625
131.0,-11.182576994126336,1.0457235505312261
131.5,-13.624344882901307,2.7628042271941275
132.0,-12.039629967006942,1.7623470123447051
132.5,-17.381358704112397,1.4203263909929627
133.0,-18.367805913390633,0.21004312187541105
133.5,-12.729163946275545,0.010916259613762152
134.0,-5.977275110898756,-2.9939384057745566
134.5,-7.879294830577825,-1.9232305581613744
135.0,-22.84688538117504,-2.4445490092493953
135.5,-7.827362013261647,-2.583119084673799
136.0,-10.033479128608537,-1.7411534138281433
136.5,-23.01877873484823,2.207397180179323
137.0,-22.436449938878678,-2.2294670261403806
137.5,-8.81324957192546,-2.8369218533786817
138.0,-10.019306804475717,-2.292068444142546
138.5,-6.509554118657224,2.8084452931433512
139.0,-40.392526178346905,2.6384992228919057
139.5,-29.289723533300794,-0.33126440880577834
140.0,-12.210706108859522,-2.7424212343633974
140.5,-15.923126713065406,-3.1302322057788152
141.0,-6.608650264357694,0.10528984834426586
141.5,-17.880547106630967,1.0667894578332529
142.0,-10.819367528649128,1.8033624194994822
142.5,-10.315958330231947,-1.9973171534561724
143.0,-21.403611890300343,0.027390992678661383
143.5,-12.653163845819698,1.2766179624937377
144.0,-21.20638694455886,-0.6758203750614942
144.5,-18.011763477960983,1.8976802118456315
145.0,-12.884190137809352,2.0718465075082237
145.5,-23.694358687646574,0.31225814832171445
146.0,-17.208636005484063,2.7910340168424472
146.5,-15.254163992058468,-0.98242365536989
147.0,-18.841663454242557,1.3187498929607588
147.5,-4.932007659482434,-1.924418866065205
148.0,-4.157699320261709,1.1027392372992646
148.5,-15.13639411677377,-0.7767490425718939
149.0,-38.48089310082437,-0.5111287024798968
149.5,-14.740247355613686,-0.3861057337620667
150.0,-23.252136916829077,0.9476143000789794
150.5,-14.155781741808903,2.0969397807155286
151.0,-19.918965152080766,0.37253711147889623
151.5,-19.163437163595855,0.7020604428637088
152.0,-10.72578688680672,-2.8847479311339574
152.5,-10.526027168902356,1.3138212665031759
153.0,-9.641413987833076,-0.6154420559866493
153.5,-10.119155916360343,-0.7655911387637544
154.0,-13.680887128090049,-0.412113900650393
154.5,-24.393299980397266,2.1660435204930866
155.0,-7.766485271753442,-0.11490155231802311
155.5,-6.2472260067716645,2.7367755616063243
156.0,-8.97551674716541,0.9276957067020432
156.5,-21.48270575922365,1.6325823096922933
157.0,-10.196237621497568,1.4112887826136378
157.5,-9.460994033441631,1.3522456717268878
158.0,-12.647063608059801,-2.944366029382762
158.5,-8.017956260791731,-2.057279175114389
159.0,-12.396207198429671,0.1834351925517257
159.5,-2.996475109674928,-2.6154276875118425
160.0,-11.648721207692743,-1.6327764915542262
160.5,-11.110917677383833,2.6533981766675008
161.0,-10.013083054550986,0.6856169748737293
161.5,-7.037165814016105,-1.3324678522189757
162.0,-15.555939479904364,1.4866937600468215
162.5,-18.17855490653969,2.9424635512200474
163.0,-20.644136802085153,-1.8457984769410523
163.5,-17.049712526879205,-2.381183202417539
164.0,-23.972860350617044,1.9128995584938175
164.5,-11.97603195796173,-2.3447559846050456
165.0,-15.164719865231728,3.1093601041050283
165.5,-9.619217990581733,-2.9657066658837157
166.0,-14.165414423276253,2.1230534853023495
166.5,-15.75869977809036,-2.654907942069613
167.0,-13.056761288293457,-1.989404226085721
167.5,-9.060819265599328,1.6867378366843613
168.0,-9.705658239624752,1.3895205748465465
168.5,-8.198654280493114,2.3393934220410895
169.0,-10.217439085805495,-1.594832090290556
169.5,-27.869357065632066,-2.590351720119189
170.0,-5.521802784187373,-0.816145607726057
170.5,-11.271094182195194,2.4303378619345115
171.0,-13.720588036064026,-0.4179961137287134
171.5,-14.565461439057831,2.3387481229161367
172.0,-24.261113697395402,1.9028557163856048
172.5,-16.146631224870994,-0.8695927997130757
173.0,-6.8788472830447525,0.6521531095014859
173.5,-8.97426319465974,-2.9639200273195963
174.0,-17.736371772333516,-0.5490663481241634
174.5,-19.668289450202053,1.2388106892123214
175.0,-12.984092565980985,-2.4910428689999153
175.5,-11.897918161352756,-2.464995641568463
176.0,-24.177556394104556,-1.4449287980497985
176.5,-11.650944064795256,-0.8813835024320841
177.0,-13.800654255905489,-0.8980838644126571
177.5,-11.615131453763308,1.017448427223954
178.0,-25.496096978841724,-0.8547193592848201
178.5,-9.43782622704699,-0.5363809010241158
179.0,-9.129602115807495,1.4588024009786005
179.5,-7.860512002324953,-1.452385664772788
180.0,-15.880442025153245,-0.7741388421348524
180.5,-12.267149952271534,-3.0791399444734275
181.0,-14.962699737988705,2.9872425924570405
181.5,-32.57911470857136,2.3255817460755135
182.0,-8.609702009401904,0.43449616204635566
182.5,-7.725539535565091,1.463162701661777
183.0,-11.958530239860188,-2.0853815418071924
183.5,-17.33256643741128,2.2610700708297
184.0,-12.022420119585899,0.7686245232075625
184.5,-9.029050766860067,2.7711049997109374
185.0,-17.069295309882172,1.1606344614017288
185.5,-17.227510441213244,-1.495620051724159
186.0,-9.35278388091849,-2.5925517637857807
186.5,-22.9554543251529,-1.1292200752022579
187.0,-13.5021883843505,0.7526148951340688
187.5,-9.686624717082209,-1.196871890807642
188.0,-17.287927978886255,-2.93998113974191
188.5,-16.221173062096327,-0.5486935847869019
189.0,-10.69384013504239,-3.0544408613871212
189.5,-11.592655578435394,-1.025209684765688
190.0,-18.663205674241784,0.7588746280391722
190.5,-12.332816356291374,0.3895602004024051
191.0,-8.215808310428503,0.6790317054991437
191.5,-8.421992342298898,-1.9720420101601142
192.0,-5.7107537115980955,2.2410664107660425
192.5,-11.015282253488266,1.219223853850807
193.0,-16.80865637775693,0.38827305855476135
193.5,-8.307627442968554,1.4321756755238884
194.0,-14.54701953675807,-0.8953449803891651
194.5,-17.77298929127513,-1.9529752012807622
195.0,-19.162245074870846,0.14014337217001688
195.5,-10.352334175379735,-2.423758042091142
196.0,-18.199298059296943,-0.9772419623520365
196.5,-6.208879493693225,-1.9410819780350526
197.0,-11.811971541807527,-0.39919122449289207
197.5,-8.893564697348996,-1.4243902142734877
198.0,-8.205154670525573,2.910939055082204
198.5,-14.249550853951389,3.059060799138091
199.0,-12.36452698201034,1.2305066182734528
199.5,-15.06413892279198,-0.2517583497042302
200.0,-13.520318356043866,1.8072639341503092
200.5,-10.21887702828074,2.2346008702554654
201.0,-11.304368982310875,0.033480141229855605
201.5,-9.553417470121786,-1.4191511960412624
202.0,-8.997833611183891,0.316764967855408
202.5,-12.086082066223124,-0.16625323132585174
203.0,-10.797387581600116,0.039115948046445775
203.5,-7.852509942895454,2.0020621808726897
204.0,-17.572110780533976,0.6483419229551066
204.5,-23.28558329518509,-1.3953365310844406
205.0,-12.157053114066018,-2.4119618928753876
205.5,-14.88978897621476,-2.687635405458765
206.0,-11.234929465395458,1.5324550421689944
206.5,-16.832159492709952,-1.6066748539954263
207.0,-27.206881886604425,-1.4574657609935684
207.5,-13.550006951733238,-0.9197082494722204
208.0,-7.121150749733692,-0.1611249390711764
208.5,-10.91044622826689,0.16376885267856123
209.0,-6.829070285946067,1.3681680006792354
209.5,-8.474375046902633,-2.1672818045834843
210.0,-16.150960566828235,0.7787822811502361
210.5,-13.588493448731692,-2.642429133979349
211.0,-6.801688366373608,-2.983371752392601
211.5,-20.19915279836767,1.8034817448177691
212.0,-16.76536216608822,-2.17321811609002
212.5,-16.546122049641298,0.9073491692286756
213.0,-8.426836057947119,-2.355165267413305
213.5,-8.078531791172756,1.86710262251216
214.0,-8.418657112556314,2.9445513406867003
214.5,-4.8788358434656,0.5025944370036882
215.0,-7.654392256632622,-0.7196756298969292
215.5,-8.457227452780181,-1.0567110853259198
216.0,-25.484516457098046,-1.274059883216385
216.5,-14.568022760631047,-3.100730695208137
217.0,-7.907678578246214,0.06416989781645308
217.5,-17.941206367052626,-1.004416423187093
218.0,-4.474929367633291,1.9759842363569344
218.5,-7.655346941386948,1.5392777211669486
219.0,-17.56648059106347,1.5743021118637979
219.5,-17.74286969793389,-2.977129586621572
220.0,-13.16432255371485,-0.8386561123480818
220.5,-9.103109864088552,1.1929701353088442
221.0,-22.75788596679105,-1.937169936837471
221.5,-12.452186985223195,1.7315352565362077
222.0,-30.606086801911047,-0.9854115550154758
222.5,-19.91079454021524,1.4606192911563356
223.0,-15.185910332775217,-1.4383592366479563
223.5,-11.037891996426527,2.1738634464723807
224.0,-5.711299202498975,-2.271264566663352
224.5,-11.580159078859598,2.3843631713958686
225.0,-7.08539242223555,-2.326275412393998
225.5,-14.096040088067678,2.1420128285105418
226.0,-13.721975833314907,3.0837355564906064
226.5,-28.072008150786104,-0.6791887155623229
227.0,-10.005917240410371,0.6718671668149517
227.5,-12.535022694601363,-1.1674077662240823
228.0,-25.698463782545215,-1.9053963180568425
228.5,-11.128090346461082,0.6880223488246203
229.0,-12.179976556178056,-2.777399209886843
229.5,-16.630899911776382,-2.5462121753351554
230.0,-21.296353041750212,-2.533245459746898
230.5,-10.893707884338413,1.8981878180528813
231.0,-15.02021401327671,1.797755122888807
231.5,-17.705617378892253,1.210496146139415
232.0,-10.839781799062632,-1.857170338194556
232.5,-5.790307829505041,-1.636395885997022
233.0,-8.456874909064926,-2.464248060546828
233.5,-15.369596255437589,1.245451394769601
234.0,-13.604892984322055,-2.7342355582051074
234.5,-8.213975630385123,-1.7125534354261793
235.0,-13.502550684535397,0.909278712971938
235.5,-14.929663203793496,2.970055871694292
236.0,-4.283305763834803,1.56418053321203
236.5,-19.957113378310655,-1.7927303107412793
237.0,-7.705526152611453,-0.22570750485050498
237.5,-10.277052004712603,-0.42178751724479363
238.0,-8.441237045633187,-0.7814339311775066
238.5,-11.585778623073308,2.954173452322994
239.0,-10.436861992809403,1.4344921110661437
239.5,-9.319865550843044,1.5072968029307607
240.0,-11.426260899247092,0.36775548051209234
240.5,-11.202561438101617,2.6054868656584933
241.0,-6.255754068887439,-1.4189219423061368
241.5,-23.302345756326805,1.9170261244756217
242.0,-9.32739721982198,2.745994150454479
242.5,-12.842902621396446,1.570105171592088
243.0,-12.227830926862143,2.432165652767813
243.5,-8.074939515532481,1.9511702195300848
244.0,-4.430672708141332,2.0630635347975295
244.5,-13.206590285661164,0.4624910209965056
245.0,-11.550736211949925,1.2769463512430943
245.5,-12.108698084413982,-1.5462011558179842
246.0,-12.548176701322188,0.11642477322251754
246.5,-10.785333586636469,2.4105761856916876
247.0,-9.768820547110616,-1.169596294422417
247.5,-12.789889543918127,1.5174551999647363
248.0,-4.776664403855337,-2.094662780666093
248.5,-7.556471447138983,2.344324403287777
249.0,-14.661609601863434,0.04886513786256475
249.5,-16.07646781736416,1.9813103246873924
250.0,-12.845951007985592,0.929451896010301
250.5,-6.413784217068507,0.6759811581048099
251.0,-11.110707493882385,0.9965030884822971
251.5,-12.167895967713413,-2.8528647740568065
252.0,-8.451019141212539,0.6475488994263527
252.5,-8.52967816638786,2.2550564237448913
253.0,-12.825027147533898,-0.2781724291337965
253.5,-19.725732816005515,1.0074826992774009
254.0,-12.297378790868779,-1.4829350153982392
254.5,-6.327231746555117,1.0632530529970998
255.0,-25.912749183793466,1.3171318729472092
255.5,-11.145327504328348,-0.5378376992210542
256.0,-13.706862675395746,1.4342674924256864
256.5,-22.890922809184598,0.17764813981868435
257.0,-25.03787390801758,-1.7145887953341488
257.5,-9.741219562188267,-3.0017751059255953
258.0,-16.508761577532567,3.034349369060454
258.5,-9.7680558773001,-0.05247772301810254
259.0,-14.568301505068122,-2.4074869654735696
259.5,-13.40840964022459,0.5531624442940786
260.0,-11.057907230154942,-0.8028769345127216
260.5,-14.070991986233448,-1.267545821379917
261.0,-11.877521461378251,-0.19835913082247422
261.5,-14.198909131915382,1.8514858952088378
262.0,-8.582450188963227,1.5447363062786066
262.5,-17.761299206514337,0.3754576755193004
263.0,-10.976058184737685,-2.0153718940979295
263.5,-10.385159479798425,-2.2142036138533037
264.0,-10.439461504102852,1.301693071055874
264.5,-14.17416196687167,-1.0210449081964044
265.0,-19.285562600662583,-0.6146172941065058
265.5,-8.736439065128668,-2.5892598474501027
266.0,-9.599411378612121,-0.5323262105339688
266.5,-17.679717435667435,2.147562593949344
267.0,-17.987772030538974,-0.3275967203095067
267.5,-17.69120074109675,2.748687466165421
268.0,-24.867284917782154,1.9520659628777768
268.5,-2.925375743425373,0.6089633974091093
269.0,-2.8943130756325015,1.7147795937071084
269.5,-8.994390073982931,1.2741612493716907
270.0,-5.191278222690411,-0.9103496507856607
270.5,-10.862702711510039,2.6067122221764687
271.0,-12.607612456521888,2.966185885977399
271.5,-15.72691722423646,2.4355991010174263
272.0,-7.657263185291048,0.9325603011856222
272.5,-5.9986547032191435,-0.4433169351894118
273.0,-19.5799973748654,-0.6269717695690553
273.5,-9.04290730191541,-1.3510168791488204
274.0,-7.832764847211347,-1.6386092212168406
274.5,-8.939648829328572,-0.27569379638799246
275.0,-9.313444627140377,-3.1048821901350654
275.5,-6.8381101480690845,2.6452532826026838
276.0,-7.330139398363383,3.028197055660315
276.5,-10.356848792447577,2.62045406193207
277.0,-18.711962360965522,-1.5818333108119964
277.5,-11.137452163651847,-0.37890882221344646
278.0,-14.117816751517791,0.960141205649015
278.5,-9.56982741859252,2.269011844227808
279.0,-12.414693999832085,-1.2625278308550798
279.5,-13.237143238565704,-1.0490326368021887
280.0,-9.026590436720202,1.2708594453385025
280.5,-11.988281260706824,0.10054702143427721
281.0,-16.26886954369821,-0.30920381472556246
281.5,-6.608654792614662,-2.9816714332285184
282.0,-11.917153782293777,-2.76863806256813
282.5,-19.55957645263956,-2.565271534674161
283.0,-13.433284243611423,-0.6681771181025442
283.5,-5.409023347946769,-1.283320321404526
284.0,-8.884359900467407,2.956439089270486
284.5,-9.174438997103882,2.794090486747877
285.0,-7.738371872452053,2.2675544630024116
285.5,-12.271440776440336,1.4062734341280134
286.0,-28.264098996756427,0.061226581554073
286.5,-21.53303514621708,-1.312292349932919
287.0,-14.751370417136824,0.9330656046694223
287.5,-9.559695563313811,2.77757259010157
288.0,-21.997124222124526,-0.2548116104226747
288.5,-15.553593536146197,0.8191459375650499
289.0,-7.619177260686224,0.8451437091545279
289.5,-9.27677442934214,-2.650054107984818
290.0,-9.519848845623663,-1.5398797464460323
290.5,-8.825192011415306,0.7164278193851671
291.0,-32.52241847035462,2.5460067409078686
291.5,-14.113944184695333,1.6874174803486903
292.0,-17.5346385186899,-1.2332898244465273
292.5,-31.571068539186115,-2.021135852974471
293.0,-18.39450331583109,-2.272558139200822
293.5,-9.150099291613527,2.384423212148001
294.0,-20.234528725761468,3.092651508290093
294.5,-17.12465870297525,0.38435008637464
295.0,-17.487866829690283,1.2015460283119253
295.5,-18.489452184284747,-2.4841185132231938
296.0,-5.897722507332882,-1.4790238329796317
296.5,-12.647726471252927,1.08415927267733
297.0,-22.378564444090543,1.5178759301929814
297.5,-15.920243852172826,-0.401959819636419
298.0,-7.608303767039521,0.6007100525703827
298.5,-7.275839432276267,-0.05105132847429418
299.0,-6.428308205929371,1.1128262584138287
299.5,-10.013295866854579,1.6789363849760823
300.0,-14.625217254450307,-2.3421376745534985
300.5,-9.561468653768003,-2.4777725650799143
301.0,-7.721221440006623,2.308663571833908
301.5,-20.810969532121856,1.2765002719200518
302.0,-11.28194622934833,2.086678249227165
302.5,-15.357194474940805,-1.0369113229676594
303.0,-10.151285176841514,-1.0569619806704385
303.5,-6.547129460958087,-2.046348685272074
304.0,-20.918893539200873,-2.599982524031189
304.5,-16.314491321571683,-2.66855851009653
305.0,-12.781247799867689,-2.5092466472575707
305.5,-5.38471118968686,-2.1948838122255165
306.0,-17.198783485615817,0.8016847216941683
306.5,-17.58707358896673,-2.344301241013441
307.0,-10.072956324763766,-1.258863235799901
307.5,-13.129717176290661,0.021465111866812225
308.0,-16.79431991280511,-0.2480364070016727
308.5,-12.143943831217868,-0.7678950975089387
309.0,-11.505899003481783,0.009335188348004531
309.5,-11.776064580583201,-2.721191703104523
310.0,-10.729577612086928,2.0945187634121747
310.5,-7.503779957850162,2.875821392148924
311.0,-25.015105144950077,-0.5291607982344966
311.5,-10.718455070349249,-1.0246771236818375
312.0,-20.195142869480307,0.4446498096774825
312.5,-13.583399655329558,1.900129453832752
